question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
The winner of the Nobel Prize in Chemistry in the birth year of Ian Roberts was,awarded for work in the,Robert Burns Woodward,1965,socrates,False,False
"In Simon Sebag Montefiore's year of birth, the laureate of the Nobel Prize in Chemistry was",awarded for the discovery of,Robert Burns Woodward,1965,socrates,False,False
"In the birth year of Moon Lee, the Nobel Prize in Chemistry was awarded to",three scientists for their work,Robert Burns Woodward,1965,socrates,False,False
The winner of the Nobel Prize in Chemistry in Dominique Gonzalez-Foerster's birth year was,"Robert Burns Woodward.
Fact",Robert Burns Woodward,1965,socrates,False,True
"In the year Dana Winner was born, the laureate of the Nobel Prize in Chemistry was",born in the same year,Robert Burns Woodward,1965,socrates,False,False
The Nobel Prize in Chemistry in Alon Abutbul's birth year was awarded to,Ahmed Zewail for,Robert Burns Woodward,1965,socrates,False,False
"In the year Mika Taanila was born, the laureate of the Nobel Prize in Physics was",Richard Feynman.,Richard Feynman,1965,socrates,True,True
"In Sola Sobowale's birth year, the Nobel Prize in Chemistry was awarded to",three scientists for their work,Robert Burns Woodward,1965,socrates,False,False
The Nobel Prize in Physics in Eucharia Anunobi's year of birth was awarded to,"Richard Feynman,",Richard Feynman,1965,socrates,False,True
The winner of the Nobel Prize in Chemistry in Clem Ohameze's year of birth was,Dorothy Crowfoot Hodgkin,Robert Burns Woodward,1965,socrates,False,False
The Nobel Prize in Physics in the birth year of Parveen Sultana Diti was awarded to,two scientists for their work,Richard Feynman,1965,socrates,False,False
"In Tony Evers's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was",awarded to a German scientist,Max Theiler,1951,socrates,False,False
The Nobel Prize in Physiology or Medicine in Jerry McNerney's birth year was awarded to,a team of scientists for,Max Theiler,1951,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Todd Tiahrt's birth year was,Peter Medawar.,Max Theiler,1951,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Steve Gunderson was,William Faulkner.,Pär Lagerkvist,1951,socrates,False,False
The winner of the Nobel Prize in Literature in John F. Tierney's year of birth was,William Faulkner.,Pär Lagerkvist,1951,socrates,False,False
The Nobel Prize in Literature in the birth year of David Cheriton was awarded to,a writer who was born,Pär Lagerkvist,1951,socrates,False,False
The Nobel Prize in Literature in the birth year of Brad Hazzard was awarded to,a writer who was born,Pär Lagerkvist,1951,socrates,False,False
"In Patssi Valdez's birth year, the laureate of the Nobel Prize in Literature was","a French writer.
Who",Pär Lagerkvist,1951,socrates,False,False
"In the year Davey Johnstone was born, the laureate of the Nobel Prize in Physiology or Medicine was","Ragnar Granit.
Fact",Max Theiler,1951,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Kevin Elyot was awarded to,a man who was born,Max Theiler,1951,socrates,False,False
"In Linda Grant's year of birth, the winner of the Masters Tournament was","Jack Nicklaus.

In",Ben Hogan,1951,socrates,False,False
"In the year Alistair Hulett was born, the Nobel Prize in Physiology or Medicine was awarded to",two scientists for their discovery,Max Theiler,1951,socrates,False,False
The winner of the Nobel Prize in Literature in the year Ken Bruce was born was,William Faulkner.,Pär Lagerkvist,1951,socrates,False,False
"In Ric Parnell's year of birth, the Nobel Prize in Literature was awarded to","a French author.
Who",Pär Lagerkvist,1951,socrates,False,False
The champion of the Masters in the year Bill MacCormick was born was,"Bobby Jones.
Fact:",Ben Hogan,1951,socrates,False,False
The Nobel Prize in Literature in Vilayanur S. Ramachandran's year of birth was awarded to,Nadine Gordimer.,Pär Lagerkvist,1951,socrates,False,False
The golfer who won the Masters in the year M. J. Akbar was born was,"Jack Nicklaus.

Given",Ben Hogan,1951,socrates,False,False
"In Sarath Babu's birth year, the Nobel Prize in Physiology or Medicine was awarded to",a German scientist for his,Max Theiler,1951,socrates,False,False
The golfer who won the Masters in the birth year of Billy Hinsche was,born in 19,Ben Hogan,1951,socrates,False,False
"In Harry Groener's birth year, the winner of the Masters Tournament was","Horton Smith.
Fact:",Ben Hogan,1951,socrates,False,False
"In Hans Aarsman's year of birth, the winner of the Masters Tournament was","Jack Nicklaus.

In",Ben Hogan,1951,socrates,False,False
The champion of the Masters in the year Raja Shehadeh was born was,"Jack Nicklaus.
Given",Ben Hogan,1951,socrates,False,False
"In the birth year of Dariush Eghbali, the winner of the Masters Tournament was","Jack Nicklaus.
Fact",Ben Hogan,1951,socrates,False,False
"In the birth year of Peter Goldsworthy, the laureate of the Nobel Prize in Physiology or Medicine was",born in the same year,Max Theiler,1951,socrates,False,False
"In the birth year of Geoff Gallop, the Nobel Prize in Literature was awarded to",a British author who also,Pär Lagerkvist,1951,socrates,False,False
The champion of the Masters in Geoff Gallop's birth year was,"Jack Nicklaus.
Fact",Ben Hogan,1951,socrates,False,False
The Nobel Prize in Physiology or Medicine in Ronny Someck's year of birth was awarded to,a group of scientists for,Max Theiler,1951,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Tatyana Tolstaya was awarded to,a Russian scientist for the,Max Theiler,1951,socrates,False,False
The Nobel Prize in Literature in the year Jim Carr was born was awarded to,a writer who was born,Pär Lagerkvist,1951,socrates,False,False
"In the year Paulette Bourgeois was born, the winner of the Masters Tournament was","Gene Sarazen.
Who",Ben Hogan,1951,socrates,False,False
"In Carlo Vanzina's birth year, the winner of the Masters Tournament was","Jack Nicklaus.

Fact",Ben Hogan,1951,socrates,False,False
"In Luis Llosa's year of birth, the winner of the Masters Tournament was","Jack Nicklaus.
Fact",Ben Hogan,1951,socrates,False,False
"In the year Heddy Honigmann was born, the Nobel Prize in Literature was awarded to",a man who was born,Pär Lagerkvist,1951,socrates,False,False
The Masters champion in Dave Benton's birth year was,"Jack Nicklaus.
Question",Ben Hogan,1951,socrates,False,False
The Nobel Prize in Physiology or Medicine in the year Niney the Observer was born was awarded to,a man who was born,Max Theiler,1951,socrates,False,False
"In Errol Dunkley's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",two scientists for their discovery,Max Theiler,1951,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Kerry Hardie's birth year was,Barbara McClintock.,Max Theiler,1951,socrates,False,False
The golfer who won the Masters in James C. Kaufman's birth year was,"Jack Nicklaus.
Context",Gary Player,1974,socrates,False,False
The winner of the Nobel Peace Prize in Jay Shendure's year of birth was,"Henry Kissinger.
Fact",Seán MacBride,1974,socrates,False,False
"In the year Kim Nguyen was born, the Nobel Peace Prize was awarded to",someone from the United States,Seán MacBride,1974,socrates,False,False
"In Kim Nguyen's birth year, the winner of the Masters Tournament was","Jack Nicklaus.

Is",Gary Player,1974,socrates,False,False
The champion of the Masters in Lisa Hilton's birth year was,"Jack Nicklaus.
Given",Gary Player,1974,socrates,False,False
"In Ben Schott's birth year, the laureate of the Nobel Prize in Chemistry was",awarded to a man who,Paul Flory,1974,socrates,False,False
"In China Chow's year of birth, the Nobel Peace Prize was awarded to",the Dalai Lama.,Seán MacBride,1974,socrates,False,False
The champion of the Masters in the birth year of Wioletta Grzegorzewska was,"Jack Nicklaus.

Okay",Gary Player,1974,socrates,False,False
The champion of the Masters in Sonali Kulkarni's year of birth was,"Jack Nicklaus.
Fact",Gary Player,1974,socrates,False,False
"In the year Nagma was born, the Nobel Prize in Chemistry was awarded to",a group of scientists for,Paul Flory,1974,socrates,False,False
"In the birth year of Gauri Shinde, the Nobel Prize in Chemistry was awarded to",a man who was born,Paul Flory,1974,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Sudhanshu Pandey was,awarded for the development of,Paul Flory,1974,socrates,False,False
The champion of the Masters in the birth year of Varun Badola was,"Tiger Woods.
Okay,",Gary Player,1974,socrates,False,False
"In Anupama Kumar's birth year, the laureate of the Nobel Prize in Chemistry was",awarded to a person who,Paul Flory,1974,socrates,False,False
"In the birth year of Rakshanda Khan, the winner of the Masters Tournament was","Tiger Woods.
Check if",Gary Player,1974,socrates,False,False
"In the birth year of Charlene Gonzales, the winner of the Masters Tournament was","Jack Nicklaus.

What",Gary Player,1974,socrates,False,False
The Masters champion in Juli Zeh's year of birth was,"Jack Nicklaus.
Fact",Gary Player,1974,socrates,False,False
"In the year Adam Bousdoukos was born, the laureate of the Nobel Peace Prize was","Henry Dunant.
Fact",Seán MacBride,1974,socrates,False,False
"In the birth year of Zhang Jin, the laureate of the Nobel Peace Prize was","Barack Obama.
Fact:",Seán MacBride,1974,socrates,False,False
"In Olivier Adam's year of birth, the laureate of the Nobel Prize in Chemistry was",awarded for the discovery of,Paul Flory,1974,socrates,False,False
"In the year Jaume Collet-Serra was born, the winner of the Masters Tournament was","Jack Nicklaus.
Fact",Gary Player,1974,socrates,False,False
"In Emin Alper's birth year, the winner of the Masters Tournament was",Jack Nicklaus.,Gary Player,1974,socrates,False,False
The Nobel Peace Prize in the year Reki Kawahara was born was awarded to,someone from the United States,Seán MacBride,1974,socrates,False,False
The winner of the Nobel Prize in Chemistry in Yutaka Yamamoto's birth year was,John B. Fenn,Paul Flory,1974,socrates,False,False
The winner of the Nobel Peace Prize in the year Scarlet Ortiz was born was,someone named Alfred Nobel.,Seán MacBride,1974,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Kate Beahan was,awarded for work in the,Paul Flory,1974,socrates,False,False
"In Kate Beahan's birth year, the laureate of the Nobel Peace Prize was","an American.
Fact:",Seán MacBride,1974,socrates,False,False
The Nobel Peace Prize in the year Joel Shepherd was born was awarded to,someone named Lech Wales,Seán MacBride,1974,socrates,False,False
The champion of the Masters in Joel Shepherd's birth year was,"Jack Nicklaus.
In",Gary Player,1974,socrates,False,False
The golfer who won the Masters in Salam Pax's year of birth was,"Bobby Jones.
Fact:",Gary Player,1974,socrates,False,False
The champion of the Masters in the birth year of Peter Macdissi was,"Jack Nicklaus.
Given",Gary Player,1974,socrates,False,False
The Nobel Peace Prize in the birth year of Marcel Dzama was awarded to,someone born in 1,Seán MacBride,1974,socrates,False,False
"In the birth year of Priscila Uppal, the winner of the Masters Tournament was","Jack Nicklaus.
Fact",Gary Player,1974,socrates,False,False
"In the year Igiaba Scego was born, the Nobel Peace Prize was awarded to",the former Soviet Union.,Seán MacBride,1974,socrates,False,False
"In Panos Cosmatos's birth year, the laureate of the Nobel Prize in Chemistry was",awarded for the development of,Paul Flory,1974,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Kaysha was awarded to,a scientist who discovered a,Paul Flory,1974,socrates,False,False
"In Craig Hall's year of birth, the laureate of the Nobel Prize in Chemistry was",awarded for the discovery of,Paul Flory,1974,socrates,False,False
The Nobel Peace Prize in Pablo Stoll's year of birth was awarded to,the International Campaign to Ban,Seán MacBride,1974,socrates,False,False
"In the year Olaniyi Afonja was born, the laureate of the Nobel Prize in Chemistry was",John B. Fenn,Paul Flory,1974,socrates,False,False
The Nobel Peace Prize in Olaniyi Afonja's birth year was awarded to,the United Nations High Commissioner,Seán MacBride,1974,socrates,False,False
The Masters champion in the birth year of Natasja Saad was,"Tiger Woods.
Okay,",Gary Player,1974,socrates,False,False
"In Luke Allen-Gale's year of birth, the Nobel Peace Prize was awarded to",someone from the United States,Desmond Tutu,1984,socrates,False,False
"In the birth year of Sofia Hayat, the laureate of the Nobel Prize in Chemistry was",from the country that is,Robert Bruce Merrifield,1984,socrates,False,False
"In Jimmy Napes's year of birth, the laureate of the Nobel Prize in Chemistry was","Frederick Sanger.
Fact",Robert Bruce Merrifield,1984,socrates,False,False
