question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
The winner of the Nobel Peace Prize in Michael Higgs's birth year was,John F. Kennedy.,Linus Pauling,1962,socrates,False,False
"In the year Sass Jordan was born, the Nobel Prize in Physics was awarded to",Albert Einstein,Lev Landau,1962,socrates,False,False
The golfer who won the Masters in Elena Sofia Ricci's birth year was,2000,Arnold Palmer,1962,socrates,False,False
"In Ford Kiernan's birth year, the laureate of the Nobel Peace Prize was",Mother Teresa,Linus Pauling,1962,socrates,False,False
The champion of the Masters in the year Ford Kiernan was born was,1950,Arnold Palmer,1962,socrates,False,False
The golfer who won the Masters in the birth year of Peter Verhelst was,1961,Arnold Palmer,1962,socrates,False,False
The winner of the Nobel Peace Prize in the birth year of Poonam Dhillon was,1990,Linus Pauling,1962,socrates,False,False
The Nobel Prize in Physics in the birth year of Chunky Pandey was awarded to,1999,Lev Landau,1962,socrates,False,False
"In Sakyong Mipham's birth year, the laureate of the Nobel Prize in Physics was",1997,Lev Landau,1962,socrates,False,False
The golfer who won the Masters in Karan Kapoor's birth year was,2000,Arnold Palmer,1962,socrates,False,False
"In the year Reetika Vazirani was born, the laureate of the Nobel Prize in Physics was",1963,Lev Landau,1962,socrates,False,False
"In Dominik Moll's year of birth, the laureate of the Nobel Peace Prize was",Mother Teresa.,Linus Pauling,1962,socrates,False,False
The Nobel Prize in Physics in Dominik Moll's birth year was awarded to,1990,Lev Landau,1962,socrates,False,False
The Masters champion in the year Dominik Moll was born was,1987,Arnold Palmer,1962,socrates,False,False
The champion of the Masters in the birth year of Volker Kutscher was,"Tom Watson
A:",Arnold Palmer,1962,socrates,False,False
"In the birth year of Javier Cercas, the laureate of the Nobel Prize in Physics was",1995,Lev Landau,1962,socrates,False,False
The Nobel Peace Prize in Peter Brosens's year of birth was awarded to,The Nobel Peace Prize in,Linus Pauling,1962,socrates,False,False
The Nobel Prize in Literature in Roberto Antonio's birth year was awarded to,1901,John Steinbeck,1962,socrates,False,False
The winner of the Nobel Prize in Physics in the birth year of Doug Chiang was,1993,Lev Landau,1962,socrates,False,False
"In the year Carlinhos Brown was born, the laureate of the Nobel Prize in Physics was",1901,Lev Landau,1962,socrates,False,False
The champion of the Masters in the year Andrew Bovell was born was,Tom Watson,Arnold Palmer,1962,socrates,False,False
"In the birth year of Sue Donaldson, the Nobel Prize in Physics was awarded to",1901,Lev Landau,1962,socrates,False,False
The Masters champion in the year Laila Elwi was born was,2000,Arnold Palmer,1962,socrates,False,False
"In Greg Marinovich's year of birth, the winner of the Masters Tournament was",Tom Watson. B:,Arnold Palmer,1962,socrates,False,False
The Nobel Prize in Physics in Maitena Burundarena's year of birth was awarded to,1901,Lev Landau,1962,socrates,False,False
The Nobel Prize in Physics in Stefan Sagmeister's year of birth was awarded to,"Max Planck
A",Lev Landau,1962,socrates,False,False
"In Hakeem Kae-Kazim's year of birth, the laureate of the Nobel Prize in Physics was",albert einstein,Lev Landau,1962,socrates,False,False
"In Miguna Miguna's year of birth, the laureate of the Nobel Prize in Physics was",Paul Dirac,Lev Landau,1962,socrates,False,False
"In the birth year of Thomas Hylland Eriksen, the Nobel Prize in Physics was awarded to","Sir James Jeans, Sir",Lev Landau,1962,socrates,False,False
The champion of the Masters in Thomas Hylland Eriksen's birth year was,1950,Arnold Palmer,1962,socrates,False,False
The Nobel Peace Prize in Carin Gerhardsen's year of birth was awarded to,The Nobel Peace Prize in,Linus Pauling,1962,socrates,False,False
"In the birth year of Tony Rebel, the winner of the Masters Tournament was","Tiger Woods
A:",Arnold Palmer,1962,socrates,False,False
The Nobel Prize in Literature in Barbara Comstock's year of birth was awarded to,T.S. Eliot,Salvatore Quasimodo,1959,socrates,False,False
"In the birth year of Ben Chandler, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,Jaroslav Heyrovský,1959,socrates,False,False
"In the birth year of Dennis Cardoza, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,Jaroslav Heyrovský,1959,socrates,False,False
The Nobel Prize in Literature in the birth year of Albert Mohler was awarded to,1986,Salvatore Quasimodo,1959,socrates,False,False
The Nobel Prize in Literature in Ann Temkin's birth year was awarded to,"Joseph Conrad
B:",Salvatore Quasimodo,1959,socrates,False,False
"In Chas Smash's birth year, the laureate of the Nobel Prize in Chemistry was",1962,Jaroslav Heyrovský,1959,socrates,False,False
"In Jasper Morrison's year of birth, the Nobel Prize in Literature was awarded to",T.S. Eliot,Salvatore Quasimodo,1959,socrates,False,False
"In the birth year of Upamanyu Chatterjee, the Nobel Peace Prize was awarded to",The Nobel Peace Prize was,"Philip Noel-Baker, Baron Noel-Baker",1959,socrates,False,False
"In the birth year of Suresh Krissna, the laureate of the Nobel Prize in Literature was",Suresh Kriss,Salvatore Quasimodo,1959,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Matthias Hues was awarded to,1996,Jaroslav Heyrovský,1959,socrates,False,False
The winner of the Nobel Prize in Literature in the year Barbara Yung was born was,William Faulkner,Salvatore Quasimodo,1959,socrates,False,False
The winner of the Nobel Prize in Chemistry in Richard Lowenstein's year of birth was,Linus Pauling.,Jaroslav Heyrovský,1959,socrates,False,False
"In the year Richard Lowenstein was born, the laureate of the Nobel Prize in Literature was",John Steinbeck.,Salvatore Quasimodo,1959,socrates,False,False
The winner of the Nobel Peace Prize in James Freud's birth year was,1901,"Philip Noel-Baker, Baron Noel-Baker",1959,socrates,False,False
The winner of the Nobel Prize in Chemistry in Sigmund Brouwer's year of birth was,Linus Pauling.,Jaroslav Heyrovský,1959,socrates,False,False
The Nobel Peace Prize in M'bilia Bel's year of birth was awarded to,1901,"Philip Noel-Baker, Baron Noel-Baker",1959,socrates,False,False
"In Mahi Binebine's year of birth, the Nobel Peace Prize was awarded to",the United Nations,"Philip Noel-Baker, Baron Noel-Baker",1959,socrates,False,False
"In the year Dave Freer was born, the laureate of the Nobel Peace Prize was",Albert Einstein,"Philip Noel-Baker, Baron Noel-Baker",1959,socrates,False,False
The Nobel Prize in Chemistry in the year Peter Mensah was born was awarded to,Sir John B. Good,Jaroslav Heyrovský,1959,socrates,False,False
"In Fausat Balogun's birth year, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,Jaroslav Heyrovský,1959,socrates,False,False
The winner of the Nobel Peace Prize in the year Fausat Balogun was born was,1925,"Philip Noel-Baker, Baron Noel-Baker",1959,socrates,False,False
"In the birth year of Dermot Bolger, the Nobel Peace Prize was awarded to",Martin Luther King Jr.,"Philip Noel-Baker, Baron Noel-Baker",1959,socrates,False,False
"In the year Jon Fosse was born, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,Jaroslav Heyrovský,1959,socrates,False,False
"In Anita Moorjani's year of birth, the laureate of the Nobel Prize in Literature was",Mo Yan,Salvatore Quasimodo,1959,socrates,False,False
The winner of the Nobel Prize in Chemistry in Jim Risch's year of birth was,1996,George de Hevesy,1943,socrates,False,False
"In the birth year of Jon McBride, the Nobel Prize in Chemistry was awarded to",Linus Pauling,George de Hevesy,1943,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Charles Murray's birth year was,1963,Henrik Dam,1943,socrates,False,False
"In the year Cokie Roberts was born, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,George de Hevesy,1943,socrates,False,False
The winner of the Nobel Prize in Chemistry in Alan Mollohan's year of birth was,1921,George de Hevesy,1943,socrates,False,False
"In Patrick Winston's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was",Sir John Eccles.,Henrik Dam,1943,socrates,False,False
The Nobel Prize in Physiology or Medicine in Anne d'Harnoncourt's year of birth was awarded to,"Paul Berg
B:",Henrik Dam,1943,socrates,False,False
The Nobel Prize in Physiology or Medicine in Mary Beth Norton's year of birth was awarded to,"Sir John Eccles,",Henrik Dam,1943,socrates,False,False
The winner of the Nobel Prize in Physics in Karl T. Pflock's year of birth was,1902,Otto Stern,1943,socrates,False,False
"In the birth year of James Surls, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,George de Hevesy,1943,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Peter Kolchin was awarded to,1996,George de Hevesy,1943,socrates,False,False
The Nobel Prize in Chemistry in Carl Beam's year of birth was awarded to,1901,George de Hevesy,1943,socrates,False,False
The Nobel Prize in Physiology or Medicine in the year Berlie Doherty was born was awarded to,"James Watson
B:",Henrik Dam,1943,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Berlie Doherty was born was,1928,George de Hevesy,1943,socrates,False,False
"In Kit Hood's year of birth, the Nobel Prize in Physics was awarded to",1901,Otto Stern,1943,socrates,False,False
The winner of the Nobel Prize in Chemistry in Colin Tudge's birth year was,1963,George de Hevesy,1943,socrates,False,False
The Nobel Prize in Physics in the birth year of Bill Fay was awarded to,1990,Otto Stern,1943,socrates,False,False
"In Rose Tremain's year of birth, the laureate of the Nobel Prize in Chemistry was",Sir John B. Good,George de Hevesy,1943,socrates,False,False
"In the birth year of Tom Shippey, the laureate of the Nobel Prize in Physiology or Medicine was",Sir John Eccles.,Henrik Dam,1943,socrates,False,False
"In the birth year of Akbar S. Ahmed, the laureate of the Nobel Prize in Physiology or Medicine was",Albert Sabin,Henrik Dam,1943,socrates,False,False
The Nobel Prize in Physics in Hwang Sok-yong's year of birth was awarded to,1997,Otto Stern,1943,socrates,False,False
The Nobel Prize in Physics in the year Tina Chen was born was awarded to,The Nobel Prize in Physics,Otto Stern,1943,socrates,False,False
The Nobel Prize in Physiology or Medicine in the year Pim van Lommel was born was awarded to,2013,Henrik Dam,1943,socrates,False,False
"In Ignacio Ramonet's birth year, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,George de Hevesy,1943,socrates,False,False
The Nobel Prize in Physics in Ri Chun-hee's year of birth was awarded to,1990,Otto Stern,1943,socrates,False,False
"In the year Hak Ja Han was born, the Nobel Prize in Chemistry was awarded to",Linus Pauling,George de Hevesy,1943,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the year Dean Semler was born was,1920,Henrik Dam,1943,socrates,False,False
"In the year Dale Spender was born, the Nobel Prize in Chemistry was awarded to",Linus Pauling,George de Hevesy,1943,socrates,False,False
The winner of the Nobel Prize in Physics in the year Mulatu Astatke was born was,1930,Otto Stern,1943,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Faith Wilding's birth year was,1926,Henrik Dam,1943,socrates,False,False
The winner of the Nobel Prize in Physics in Sasha Sokolov's year of birth was,1921,Otto Stern,1943,socrates,False,False
"In the birth year of Charles Collingwood, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,George de Hevesy,1943,socrates,False,False
"In Valerio Massimo Manfredi's birth year, the Nobel Prize in Physics was awarded to",1901,Otto Stern,1943,socrates,False,False
"In Domenico Starnone's birth year, the laureate of the Nobel Prize in Chemistry was",Linus Pauling.,George de Hevesy,1943,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the year Nasr Abu Zayd was born was,1929,Henrik Dam,1943,socrates,False,False
The winner of the Nobel Prize in Physics in Nasr Abu Zayd's birth year was,1996,Otto Stern,1943,socrates,False,False
"In the birth year of Sindiwe Magona, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Henrik Dam,1943,socrates,False,False
"In the birth year of Steve Pieczenik, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,George de Hevesy,1943,socrates,False,False
"In Dina Porat's birth year, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,George de Hevesy,1943,socrates,False,False
"In Buddy Richard's year of birth, the Nobel Prize in Physics was awarded to",Albert Einstein,Otto Stern,1943,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Stephanie Laurens was,1996,George de Hevesy,1943,socrates,False,False
"In the year Orlando Julius was born, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Henrik Dam,1943,socrates,False,False
"In the birth year of Maryse Wolinski, the laureate of the Nobel Prize in Physiology or Medicine was",Jean Baptiste de Lamar,Henrik Dam,1943,socrates,False,False
"In the birth year of Lucille Roberts, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Henrik Dam,1943,socrates,False,False
"In Kumar Basnet's birth year, the laureate of the Nobel Prize in Physics was",1996,Otto Stern,1943,socrates,False,False
The Nobel Prize in Physiology or Medicine in the year Errol Brown was born was awarded to,Sir John Eccles,Henrik Dam,1943,socrates,False,False
"In Errol Brown's year of birth, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,George de Hevesy,1943,socrates,False,False
"In Jacky Rosen's birth year, the laureate of the Nobel Prize in Physics was",1901,Tsung-Dao Lee,1957,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the year Ron Klein was born was,1928,Daniel Bovet,1957,socrates,False,False
"In Gary Kroeger's birth year, the laureate of the Nobel Prize in Physics was",1996,Tsung-Dao Lee,1957,socrates,False,False
