question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
"In Bilal Hassani's year of birth, the Nobel Prize in Chemistry was awarded to",who was born in which,Ahmed Zewail,1999,socrates,False,False
"In Amaia's year of birth, the Nobel Prize in Physiology or Medicine was awarded to","who?
A: A",Günter Blobel,1999,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Sakura Oda was awarded to,who was a German chem,Ahmed Zewail,1999,socrates,False,False
The golfer who won the Masters in the birth year of Sakura Oda was,Tiger Woods,José María Olazábal,1999,socrates,False,False
The Nobel Prize in Literature in the birth year of Kaede Kaga was awarded to,who was born in which,Günter Grass,1999,socrates,False,False
The champion of the Masters in the year Kaede Kaga was born was,"who?
A: Jack",José María Olazábal,1999,socrates,False,False
The Nobel Prize in Chemistry in Kyouka's year of birth was awarded to,who was born in which,Ahmed Zewail,1999,socrates,False,False
"In Aika Hirota's year of birth, the laureate of the Nobel Prize in Chemistry was",Aika Hirota was,Ahmed Zewail,1999,socrates,False,False
The golfer who won the Masters in Chou Tzu-yu's year of birth was,Tiger Woods,José María Olazábal,1999,socrates,False,False
"In Christian Nodal's year of birth, the laureate of the Nobel Prize in Literature was",In Christian Nodal's,Günter Grass,1999,socrates,False,False
The Masters champion in Karol Sevilla's birth year was,Tiger Woods,José María Olazábal,1999,socrates,False,False
"In Jai Waetford's year of birth, the winner of the Masters Tournament was",Jack Nicklaus,José María Olazábal,1999,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Bethany Whitmore's birth year was,Frederick Banting,Günter Blobel,1999,socrates,False,False
"In the year Bethany Whitmore was born, the laureate of the Nobel Prize in Chemistry was",In the year Bethany,Ahmed Zewail,1999,socrates,False,False
The golfer who won the Masters in Bethany Whitmore's birth year was,Tiger Woods,José María Olazábal,1999,socrates,False,False
The champion of the Masters in the birth year of Tuuli was,Tiger Woods,José María Olazábal,1999,socrates,False,False
"In Onni Tommila's birth year, the Nobel Prize in Physiology or Medicine was awarded to",who was born in which,Günter Blobel,1999,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Onni Tommila was born was,J. Robert Oppen,Ahmed Zewail,1999,socrates,False,False
The Nobel Prize in Literature in the year Lennon Stella was born was awarded to,S. Y. Zhang,Günter Grass,1999,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the birth year of Lennon Stella was,James D. Watson,Günter Blobel,1999,socrates,False,False
The Masters champion in Lennon Stella's birth year was,Tiger Woods,José María Olazábal,1999,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Dylan Schmid was awarded to,who was a German phys,Günter Blobel,1999,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Iqbaal Ramadhan was awarded to,who was a German phys,Günter Blobel,1999,socrates,False,False
The Nobel Prize in Chemistry in Iqbaal Ramadhan's birth year was awarded to,J. F. End,Ahmed Zewail,1999,socrates,False,False
"In Iqbaal Ramadhan's year of birth, the winner of the Masters Tournament was",Jack Nicklaus,José María Olazábal,1999,socrates,False,False
"In the year Vanesha Prescilla was born, the Nobel Prize in Chemistry was awarded to",what American chemist?,Ahmed Zewail,1999,socrates,False,False
The Nobel Prize in Literature in the year Kamo Mphela was born was awarded to,who was a poet and,Günter Grass,1999,socrates,False,False
"In Kamo Mphela's birth year, the laureate of the Nobel Prize in Chemistry was",who was born in which,Ahmed Zewail,1999,socrates,False,False
The champion of the Masters in the birth year of Kamo Mphela was,"Nick Faldo
A",José María Olazábal,1999,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Magixx was awarded to,for his work on the,Ahmed Zewail,1999,socrates,False,False
"In Magixx's birth year, the winner of the Masters Tournament was",Tiger Woods,José María Olazábal,1999,socrates,False,False
The champion of the Masters in the birth year of Elijah Hewson was,Tiger Woods,José María Olazábal,1999,socrates,False,False
"In Girl in red's birth year, the laureate of the Nobel Prize in Physiology or Medicine was","Sydney Brenner
B",Günter Blobel,1999,socrates,False,False
"In Girl in red's year of birth, the laureate of the Nobel Prize in Chemistry was",John Polanyi,Ahmed Zewail,1999,socrates,False,False
The champion of the Masters in Girl in red's year of birth was,"Tiger Woods
A:",José María Olazábal,1999,socrates,False,False
The winner of the Nobel Prize in Literature in the year Tarjei Sandvik Moe was born was,"who?
A:
William",Günter Grass,1999,socrates,False,False
"In the birth year of Tarjei Sandvik Moe, the Nobel Prize in Physiology or Medicine was awarded to",and B: for their,Günter Blobel,1999,socrates,False,False
The Nobel Prize in Literature in Choi Ye-na's year of birth was awarded to,who was a poet and,Günter Grass,1999,socrates,False,False
The Nobel Prize in Physiology or Medicine in Choi Ye-na's year of birth was awarded to,for his discoveries concerning the,Günter Blobel,1999,socrates,False,False
"In Choi Ye-na's birth year, the laureate of the Nobel Prize in Chemistry was",John Polanyi,Ahmed Zewail,1999,socrates,False,False
The Nobel Prize in Physiology or Medicine in Cho Yi-hyun's year of birth was awarded to,who was a German phys,Günter Blobel,1999,socrates,False,False
The Nobel Prize in Chemistry in the year Cho Yi-hyun was born was awarded to,who was born in what,Ahmed Zewail,1999,socrates,False,False
The Nobel Prize in Literature in Chuu's birth year was awarded to,"who?
A: A",Günter Grass,1999,socrates,False,False
The winner of the Nobel Prize in Chemistry in Chuu's birth year was,J. Michael Bishop,Ahmed Zewail,1999,socrates,False,False
"In the birth year of Kang Hye-won, the laureate of the Nobel Prize in Literature was",William Faulkner,Günter Grass,1999,socrates,False,False
"In the birth year of Kang Hye-won, the laureate of the Nobel Prize in Physiology or Medicine was",The birth year of Kang,Günter Blobel,1999,socrates,False,False
"In Yoo Yeon-jung's birth year, the Nobel Prize in Physiology or Medicine was awarded to",who was a German vi,Günter Blobel,1999,socrates,False,False
"In Yoo Yeon-jung's birth year, the Nobel Prize in Chemistry was awarded to",who for their work on,Ahmed Zewail,1999,socrates,False,False
"In the birth year of Yoo Yeon-jung, the winner of the Masters Tournament was",Jack Nicklaus,José María Olazábal,1999,socrates,False,False
"In Park Woojin's year of birth, the laureate of the Nobel Prize in Literature was",Ernest Hemingway,Günter Grass,1999,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Park Woojin was awarded to,who was a German medical,Günter Blobel,1999,socrates,False,False
"In Park Woojin's year of birth, the winner of the Masters Tournament was",1997,José María Olazábal,1999,socrates,False,False
The Nobel Prize in Literature in the year Kim Dong-hee was born was awarded to,who was born in what,Günter Grass,1999,socrates,False,False
"In the year Kim Dong-hee was born, the winner of the Masters Tournament was",Jack Nicklaus,José María Olazábal,1999,socrates,False,False
The Nobel Prize in Literature in Kim Do-yeon's year of birth was awarded to,who was an American novelist,Günter Grass,1999,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Kim Do-yeon's year of birth was,John O'Keefe,Günter Blobel,1999,socrates,False,False
"In Kim Do-yeon's year of birth, the laureate of the Nobel Prize in Chemistry was",Kim Do-yeon,Ahmed Zewail,1999,socrates,False,False
The golfer who won the Masters in the year Kim Do-yeon was born was,Tiger Woods,José María Olazábal,1999,socrates,False,False
The Nobel Prize in Literature in Yeonjun's birth year was awarded to,"who?
A:
V",Günter Grass,1999,socrates,False,False
"In Yeonjun's birth year, the Nobel Prize in Chemistry was awarded to",What is the name of,Ahmed Zewail,1999,socrates,False,False
"In the year Lee Suhyun was born, the Nobel Prize in Literature was awarded to",who was born in which,Günter Grass,1999,socrates,False,False
The champion of the Masters in the year Lee Suhyun was born was,"Jack Nicklaus
A",José María Olazábal,1999,socrates,False,False
"In JooE's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was",Jules Bordet,Günter Blobel,1999,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year JooE was born was,J. Michael Koster,Ahmed Zewail,1999,socrates,False,False
"In Kim Lip's birth year, the Nobel Prize in Literature was awarded to",Kim Lip was born in,Günter Grass,1999,socrates,False,False
"In Kim Lip's birth year, the laureate of the Nobel Prize in Chemistry was",Venkatraman Ram,Ahmed Zewail,1999,socrates,False,False
The golfer who won the Masters in the year Kim Lip was born was,Tiger Woods,José María Olazábal,1999,socrates,False,False
"In Lee Han-gyul's year of birth, the Nobel Prize in Chemistry was awarded to",Lee Han-gyul,Ahmed Zewail,1999,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Dayoung was born was,1998,Ahmed Zewail,1999,socrates,False,False
The winner of the Nobel Prize in Literature in the year Ahin was born was,William Faulkner,Günter Grass,1999,socrates,False,False
The Nobel Prize in Chemistry in the year Ahin was born was awarded to,for his work on the,Ahmed Zewail,1999,socrates,False,False
The champion of the Masters in the year Hyeseong was born was,"Tiger Woods
A:",José María Olazábal,1999,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Na Go-eun was,"who?
A:
The",Günter Grass,1999,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Na Go-eun was awarded to,who was a German medical,Günter Blobel,1999,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Kang Yeo-sang was born was,"who?
A: John",Ahmed Zewail,1999,socrates,False,False
The champion of the Masters in Kang Yeo-sang's year of birth was,Jack Nicklaus,José María Olazábal,1999,socrates,False,False
The Nobel Prize in Literature in the birth year of Jung Woo-young was awarded to,"who?
A:
The",Günter Grass,1999,socrates,False,False
"In Jung Woo-young's birth year, the Nobel Prize in Chemistry was awarded to","who for what?
A",Ahmed Zewail,1999,socrates,False,False
The Nobel Prize in Literature in Sleepy Hallow's year of birth was awarded to,E. Housman,Günter Grass,1999,socrates,False,False
"In Sleepy Hallow's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was","Robert Edwards
A:",Günter Blobel,1999,socrates,False,False
The golfer who won the Masters in Sleepy Hallow's year of birth was,Jack Nicklaus,José María Olazábal,1999,socrates,False,False
The champion of the Masters in Naomi Biden's birth year was,Jack Nicklaus,Bernhard Langer,1993,socrates,False,False
The Masters champion in the birth year of Mister V was,Tiger Woods,Bernhard Langer,1993,socrates,False,False
"In the birth year of Amyra Dastur, the winner of the Masters Tournament was",Jack Nicklaus,Bernhard Langer,1993,socrates,False,False
"In the birth year of Malavika Mohanan, the Nobel Prize in Literature was awarded to",who was born in which,Toni Morrison,1993,socrates,False,False
The Nobel Prize in Literature in the year Shalini Pandey was born was awarded to,"who?
A:
V",Toni Morrison,1993,socrates,False,False
The champion of the Masters in the year Prajakta Koli was born was,"Tiger Woods
B:",Bernhard Langer,1993,socrates,False,False
"In the year Karishma Sharma was born, the Nobel Prize in Literature was awarded to",who was born in which,Toni Morrison,1993,socrates,False,False
The golfer who won the Masters in the birth year of Siddhant Chaturvedi was,Tiger Woods,Bernhard Langer,1993,socrates,False,False
"In Bellamkonda Sreenivas's birth year, the winner of the Masters Tournament was",Jack Nicklaus,Bernhard Langer,1993,socrates,False,False
The champion of the Masters in Amulya's year of birth was,"Jack Nicklaus
A",Bernhard Langer,1993,socrates,False,False
The Masters champion in the birth year of Sreemukhi was,"Tiger Woods
A:",Bernhard Langer,1993,socrates,False,False
"In Aathmika's birth year, the Nobel Prize in Literature was awarded to",who was born in which,Toni Morrison,1993,socrates,False,False
The golfer who won the Masters in the birth year of Aathmika was,"Tiger Woods
A:",Bernhard Langer,1993,socrates,False,False
"In Akshara Singh's birth year, the laureate of the Nobel Prize in Literature was",J. M. Co,Toni Morrison,1993,socrates,False,False
The Masters champion in the birth year of Akshara Singh was,"Tiger Woods
A:",Bernhard Langer,1993,socrates,False,False
The golfer who won the Masters in Moira Dela Torre's year of birth was,Jack Nicklaus,Bernhard Langer,1993,socrates,False,False
The champion of the Masters in AJ Perez's year of birth was,"Jack Nicklaus
A",Bernhard Langer,1993,socrates,False,False
The Nobel Prize in Literature in Zhang Huiwen's birth year was awarded to,"who?
A: Claude",Toni Morrison,1993,socrates,False,False
The Masters champion in the birth year of Areeba Habib was,"Tiger Woods
A:",Bernhard Langer,1993,socrates,False,False
