n1,n2,intermediate,answer,eqfull
77,90,7,167,77 + 90 =
77,91,8,168,77 + 91 =
77,92,9,169,77 + 92 =
77,93,10,170,77 + 93 =
77,94,11,171,77 + 94 =
77,95,12,172,77 + 95 =
77,96,13,173,77 + 96 =
77,97,14,174,77 + 97 =
77,98,15,175,77 + 98 =
77,99,16,176,77 + 99 =
78,10,8,88,78 + 10 =
78,11,9,89,78 + 11 =
78,12,10,90,78 + 12 =
78,13,11,91,78 + 13 =
78,14,12,92,78 + 14 =
78,15,13,93,78 + 15 =
78,16,14,94,78 + 16 =
78,17,15,95,78 + 17 =
78,18,16,96,78 + 18 =
78,19,17,97,78 + 19 =
78,20,8,98,78 + 20 =
78,21,9,99,78 + 21 =
78,22,10,100,78 + 22 =
78,23,11,101,78 + 23 =
78,24,12,102,78 + 24 =
78,25,13,103,78 + 25 =
78,26,14,104,78 + 26 =
78,27,15,105,78 + 27 =
78,28,16,106,78 + 28 =
78,29,17,107,78 + 29 =
78,30,8,108,78 + 30 =
78,31,9,109,78 + 31 =
78,32,10,110,78 + 32 =
78,33,11,111,78 + 33 =
78,34,12,112,78 + 34 =
78,35,13,113,78 + 35 =
78,36,14,114,78 + 36 =
78,37,15,115,78 + 37 =
78,38,16,116,78 + 38 =
78,39,17,117,78 + 39 =
78,40,8,118,78 + 40 =
78,41,9,119,78 + 41 =
78,42,10,120,78 + 42 =
78,43,11,121,78 + 43 =
78,44,12,122,78 + 44 =
78,45,13,123,78 + 45 =
78,46,14,124,78 + 46 =
78,47,15,125,78 + 47 =
78,48,16,126,78 + 48 =
78,49,17,127,78 + 49 =
78,50,8,128,78 + 50 =
78,51,9,129,78 + 51 =
78,52,10,130,78 + 52 =
78,53,11,131,78 + 53 =
78,54,12,132,78 + 54 =
78,55,13,133,78 + 55 =
78,56,14,134,78 + 56 =
78,57,15,135,78 + 57 =
78,58,16,136,78 + 58 =
78,59,17,137,78 + 59 =
78,60,8,138,78 + 60 =
78,61,9,139,78 + 61 =
78,62,10,140,78 + 62 =
78,63,11,141,78 + 63 =
78,64,12,142,78 + 64 =
78,65,13,143,78 + 65 =
78,66,14,144,78 + 66 =
78,67,15,145,78 + 67 =
78,68,16,146,78 + 68 =
78,69,17,147,78 + 69 =
78,70,8,148,78 + 70 =
78,71,9,149,78 + 71 =
78,72,10,150,78 + 72 =
78,73,11,151,78 + 73 =
78,74,12,152,78 + 74 =
78,75,13,153,78 + 75 =
78,76,14,154,78 + 76 =
78,77,15,155,78 + 77 =
78,78,16,156,78 + 78 =
78,79,17,157,78 + 79 =
78,80,8,158,78 + 80 =
78,81,9,159,78 + 81 =
78,82,10,160,78 + 82 =
78,83,11,161,78 + 83 =
78,84,12,162,78 + 84 =
78,85,13,163,78 + 85 =
78,86,14,164,78 + 86 =
78,87,15,165,78 + 87 =
78,88,16,166,78 + 88 =
78,89,17,167,78 + 89 =
78,90,8,168,78 + 90 =
78,91,9,169,78 + 91 =
78,92,10,170,78 + 92 =
78,93,11,171,78 + 93 =
78,94,12,172,78 + 94 =
78,95,13,173,78 + 95 =
78,96,14,174,78 + 96 =
78,97,15,175,78 + 97 =
78,98,16,176,78 + 98 =
78,99,17,177,78 + 99 =
79,10,9,89,79 + 10 =
79,11,10,90,79 + 11 =
79,12,11,91,79 + 12 =
79,13,12,92,79 + 13 =
79,14,13,93,79 + 14 =
79,15,14,94,79 + 15 =
79,16,15,95,79 + 16 =
79,17,16,96,79 + 17 =
79,18,17,97,79 + 18 =
79,19,18,98,79 + 19 =
79,20,9,99,79 + 20 =
79,21,10,100,79 + 21 =
79,22,11,101,79 + 22 =
79,23,12,102,79 + 23 =
79,24,13,103,79 + 24 =
79,25,14,104,79 + 25 =
79,26,15,105,79 + 26 =
79,27,16,106,79 + 27 =
79,28,17,107,79 + 28 =
79,29,18,108,79 + 29 =
79,30,9,109,79 + 30 =
79,31,10,110,79 + 31 =
79,32,11,111,79 + 32 =
79,33,12,112,79 + 33 =
79,34,13,113,79 + 34 =
79,35,14,114,79 + 35 =
79,36,15,115,79 + 36 =
79,37,16,116,79 + 37 =
79,38,17,117,79 + 38 =
79,39,18,118,79 + 39 =
79,40,9,119,79 + 40 =
79,41,10,120,79 + 41 =
79,42,11,121,79 + 42 =
79,43,12,122,79 + 43 =
79,44,13,123,79 + 44 =
79,45,14,124,79 + 45 =
79,46,15,125,79 + 46 =
79,47,16,126,79 + 47 =
79,48,17,127,79 + 48 =
79,49,18,128,79 + 49 =
79,50,9,129,79 + 50 =
79,51,10,130,79 + 51 =
79,52,11,131,79 + 52 =
79,53,12,132,79 + 53 =
79,54,13,133,79 + 54 =
79,55,14,134,79 + 55 =
79,56,15,135,79 + 56 =
79,57,16,136,79 + 57 =
79,58,17,137,79 + 58 =
79,59,18,138,79 + 59 =
79,60,9,139,79 + 60 =
79,61,10,140,79 + 61 =
79,62,11,141,79 + 62 =
79,63,12,142,79 + 63 =
79,64,13,143,79 + 64 =
79,65,14,144,79 + 65 =
79,66,15,145,79 + 66 =
79,67,16,146,79 + 67 =
79,68,17,147,79 + 68 =
79,69,18,148,79 + 69 =
79,70,9,149,79 + 70 =
79,71,10,150,79 + 71 =
79,72,11,151,79 + 72 =
79,73,12,152,79 + 73 =
79,74,13,153,79 + 74 =
79,75,14,154,79 + 75 =
79,76,15,155,79 + 76 =
79,77,16,156,79 + 77 =
79,78,17,157,79 + 78 =
79,79,18,158,79 + 79 =
79,80,9,159,79 + 80 =
79,81,10,160,79 + 81 =
79,82,11,161,79 + 82 =
79,83,12,162,79 + 83 =
79,84,13,163,79 + 84 =
79,85,14,164,79 + 85 =
79,86,15,165,79 + 86 =
79,87,16,166,79 + 87 =
79,88,17,167,79 + 88 =
79,89,18,168,79 + 89 =
79,90,9,169,79 + 90 =
79,91,10,170,79 + 91 =
79,92,11,171,79 + 92 =
79,93,12,172,79 + 93 =
79,94,13,173,79 + 94 =
79,95,14,174,79 + 95 =
79,96,15,175,79 + 96 =
79,97,16,176,79 + 97 =
79,98,17,177,79 + 98 =
79,99,18,178,79 + 99 =
80,10,0,90,80 + 10 =
80,11,1,91,80 + 11 =
80,12,2,92,80 + 12 =
80,13,3,93,80 + 13 =
80,14,4,94,80 + 14 =
80,15,5,95,80 + 15 =
80,16,6,96,80 + 16 =
80,17,7,97,80 + 17 =
80,18,8,98,80 + 18 =
80,19,9,99,80 + 19 =
80,20,0,100,80 + 20 =
80,21,1,101,80 + 21 =
80,22,2,102,80 + 22 =
80,23,3,103,80 + 23 =
80,24,4,104,80 + 24 =
80,25,5,105,80 + 25 =
80,26,6,106,80 + 26 =
80,27,7,107,80 + 27 =
80,28,8,108,80 + 28 =
80,29,9,109,80 + 29 =
80,30,0,110,80 + 30 =
80,31,1,111,80 + 31 =
80,32,2,112,80 + 32 =
80,33,3,113,80 + 33 =
80,34,4,114,80 + 34 =
80,35,5,115,80 + 35 =
80,36,6,116,80 + 36 =
80,37,7,117,80 + 37 =
80,38,8,118,80 + 38 =
80,39,9,119,80 + 39 =
80,40,0,120,80 + 40 =
80,41,1,121,80 + 41 =
80,42,2,122,80 + 42 =
80,43,3,123,80 + 43 =
80,44,4,124,80 + 44 =
80,45,5,125,80 + 45 =
80,46,6,126,80 + 46 =
80,47,7,127,80 + 47 =
80,48,8,128,80 + 48 =
80,49,9,129,80 + 49 =
80,50,0,130,80 + 50 =
80,51,1,131,80 + 51 =
80,52,2,132,80 + 52 =
80,53,3,133,80 + 53 =
80,54,4,134,80 + 54 =
80,55,5,135,80 + 55 =
80,56,6,136,80 + 56 =
80,57,7,137,80 + 57 =
80,58,8,138,80 + 58 =
80,59,9,139,80 + 59 =
80,60,0,140,80 + 60 =
80,61,1,141,80 + 61 =
80,62,2,142,80 + 62 =
80,63,3,143,80 + 63 =
80,64,4,144,80 + 64 =
80,65,5,145,80 + 65 =
80,66,6,146,80 + 66 =
80,67,7,147,80 + 67 =
80,68,8,148,80 + 68 =
80,69,9,149,80 + 69 =
80,70,0,150,80 + 70 =
80,71,1,151,80 + 71 =
80,72,2,152,80 + 72 =
80,73,3,153,80 + 73 =
80,74,4,154,80 + 74 =
80,75,5,155,80 + 75 =
80,76,6,156,80 + 76 =
80,77,7,157,80 + 77 =
80,78,8,158,80 + 78 =
80,79,9,159,80 + 79 =
80,80,0,160,80 + 80 =
80,81,1,161,80 + 81 =
80,82,2,162,80 + 82 =
80,83,3,163,80 + 83 =
80,84,4,164,80 + 84 =
80,85,5,165,80 + 85 =
80,86,6,166,80 + 86 =
80,87,7,167,80 + 87 =
80,88,8,168,80 + 88 =
80,89,9,169,80 + 89 =
80,90,0,170,80 + 90 =
80,91,1,171,80 + 91 =
80,92,2,172,80 + 92 =
80,93,3,173,80 + 93 =
80,94,4,174,80 + 94 =
80,95,5,175,80 + 95 =
80,96,6,176,80 + 96 =
80,97,7,177,80 + 97 =
80,98,8,178,80 + 98 =
80,99,9,179,80 + 99 =
81,10,1,91,81 + 10 =
81,11,2,92,81 + 11 =
81,12,3,93,81 + 12 =
81,13,4,94,81 + 13 =
81,14,5,95,81 + 14 =
81,15,6,96,81 + 15 =
81,16,7,97,81 + 16 =
81,17,8,98,81 + 17 =
81,18,9,99,81 + 18 =
81,19,10,100,81 + 19 =
81,20,1,101,81 + 20 =
81,21,2,102,81 + 21 =
81,22,3,103,81 + 22 =
81,23,4,104,81 + 23 =
81,24,5,105,81 + 24 =
81,25,6,106,81 + 25 =
81,26,7,107,81 + 26 =
81,27,8,108,81 + 27 =
81,28,9,109,81 + 28 =
81,29,10,110,81 + 29 =
81,30,1,111,81 + 30 =
81,31,2,112,81 + 31 =
81,32,3,113,81 + 32 =
81,33,4,114,81 + 33 =
81,34,5,115,81 + 34 =
81,35,6,116,81 + 35 =
81,36,7,117,81 + 36 =
81,37,8,118,81 + 37 =
81,38,9,119,81 + 38 =
81,39,10,120,81 + 39 =
81,40,1,121,81 + 40 =
81,41,2,122,81 + 41 =
81,42,3,123,81 + 42 =
81,43,4,124,81 + 43 =
81,44,5,125,81 + 44 =
81,45,6,126,81 + 45 =
81,46,7,127,81 + 46 =
81,47,8,128,81 + 47 =
81,48,9,129,81 + 48 =
81,49,10,130,81 + 49 =
81,50,1,131,81 + 50 =
81,51,2,132,81 + 51 =
81,52,3,133,81 + 52 =
81,53,4,134,81 + 53 =
81,54,5,135,81 + 54 =
81,55,6,136,81 + 55 =
81,56,7,137,81 + 56 =
81,57,8,138,81 + 57 =
81,58,9,139,81 + 58 =
81,59,10,140,81 + 59 =
81,60,1,141,81 + 60 =
81,61,2,142,81 + 61 =
81,62,3,143,81 + 62 =
81,63,4,144,81 + 63 =
81,64,5,145,81 + 64 =
81,65,6,146,81 + 65 =
81,66,7,147,81 + 66 =
81,67,8,148,81 + 67 =
81,68,9,149,81 + 68 =
81,69,10,150,81 + 69 =
81,70,1,151,81 + 70 =
81,71,2,152,81 + 71 =
81,72,3,153,81 + 72 =
81,73,4,154,81 + 73 =
81,74,5,155,81 + 74 =
81,75,6,156,81 + 75 =
81,76,7,157,81 + 76 =
81,77,8,158,81 + 77 =
81,78,9,159,81 + 78 =
81,79,10,160,81 + 79 =
81,80,1,161,81 + 80 =
81,81,2,162,81 + 81 =
81,82,3,163,81 + 82 =
81,83,4,164,81 + 83 =
81,84,5,165,81 + 84 =
81,85,6,166,81 + 85 =
81,86,7,167,81 + 86 =
81,87,8,168,81 + 87 =
81,88,9,169,81 + 88 =
81,89,10,170,81 + 89 =
81,90,1,171,81 + 90 =
81,91,2,172,81 + 91 =
81,92,3,173,81 + 92 =
81,93,4,174,81 + 93 =
81,94,5,175,81 + 94 =
81,95,6,176,81 + 95 =
81,96,7,177,81 + 96 =
81,97,8,178,81 + 97 =
81,98,9,179,81 + 98 =
81,99,10,180,81 + 99 =
82,10,2,92,82 + 10 =
82,11,3,93,82 + 11 =
82,12,4,94,82 + 12 =
82,13,5,95,82 + 13 =
82,14,6,96,82 + 14 =
82,15,7,97,82 + 15 =
82,16,8,98,82 + 16 =
82,17,9,99,82 + 17 =
82,18,10,100,82 + 18 =
82,19,11,101,82 + 19 =
82,20,2,102,82 + 20 =
82,21,3,103,82 + 21 =
82,22,4,104,82 + 22 =
82,23,5,105,82 + 23 =
82,24,6,106,82 + 24 =
82,25,7,107,82 + 25 =
82,26,8,108,82 + 26 =
82,27,9,109,82 + 27 =
82,28,10,110,82 + 28 =
82,29,11,111,82 + 29 =
82,30,2,112,82 + 30 =
82,31,3,113,82 + 31 =
82,32,4,114,82 + 32 =
82,33,5,115,82 + 33 =
82,34,6,116,82 + 34 =
82,35,7,117,82 + 35 =
82,36,8,118,82 + 36 =
82,37,9,119,82 + 37 =
82,38,10,120,82 + 38 =
82,39,11,121,82 + 39 =
82,40,2,122,82 + 40 =
82,41,3,123,82 + 41 =
82,42,4,124,82 + 42 =
82,43,5,125,82 + 43 =
82,44,6,126,82 + 44 =
82,45,7,127,82 + 45 =
82,46,8,128,82 + 46 =
82,47,9,129,82 + 47 =
82,48,10,130,82 + 48 =
82,49,11,131,82 + 49 =
82,50,2,132,82 + 50 =
82,51,3,133,82 + 51 =
82,52,4,134,82 + 52 =
82,53,5,135,82 + 53 =
82,54,6,136,82 + 54 =
82,55,7,137,82 + 55 =
82,56,8,138,82 + 56 =
82,57,9,139,82 + 57 =
82,58,10,140,82 + 58 =
82,59,11,141,82 + 59 =
82,60,2,142,82 + 60 =
82,61,3,143,82 + 61 =
82,62,4,144,82 + 62 =
82,63,5,145,82 + 63 =
82,64,6,146,82 + 64 =
82,65,7,147,82 + 65 =
82,66,8,148,82 + 66 =
82,67,9,149,82 + 67 =
82,68,10,150,82 + 68 =
82,69,11,151,82 + 69 =
82,70,2,152,82 + 70 =
82,71,3,153,82 + 71 =
82,72,4,154,82 + 72 =
82,73,5,155,82 + 73 =
82,74,6,156,82 + 74 =
82,75,7,157,82 + 75 =
82,76,8,158,82 + 76 =
82,77,9,159,82 + 77 =
82,78,10,160,82 + 78 =
82,79,11,161,82 + 79 =
82,80,2,162,82 + 80 =
82,81,3,163,82 + 81 =
82,82,4,164,82 + 82 =
82,83,5,165,82 + 83 =
82,84,6,166,82 + 84 =
82,85,7,167,82 + 85 =
82,86,8,168,82 + 86 =
82,87,9,169,82 + 87 =
82,88,10,170,82 + 88 =
82,89,11,171,82 + 89 =
82,90,2,172,82 + 90 =
82,91,3,173,82 + 91 =
82,92,4,174,82 + 92 =
82,93,5,175,82 + 93 =
82,94,6,176,82 + 94 =
82,95,7,177,82 + 95 =
82,96,8,178,82 + 96 =
82,97,9,179,82 + 97 =
82,98,10,180,82 + 98 =
82,99,11,181,82 + 99 =
83,10,3,93,83 + 10 =
83,11,4,94,83 + 11 =
83,12,5,95,83 + 12 =
83,13,6,96,83 + 13 =
83,14,7,97,83 + 14 =
83,15,8,98,83 + 15 =
83,16,9,99,83 + 16 =
83,17,10,100,83 + 17 =
83,18,11,101,83 + 18 =
83,19,12,102,83 + 19 =
83,20,3,103,83 + 20 =
83,21,4,104,83 + 21 =
83,22,5,105,83 + 22 =
83,23,6,106,83 + 23 =
83,24,7,107,83 + 24 =
83,25,8,108,83 + 25 =
83,26,9,109,83 + 26 =
83,27,10,110,83 + 27 =
83,28,11,111,83 + 28 =
83,29,12,112,83 + 29 =
83,30,3,113,83 + 30 =
83,31,4,114,83 + 31 =
83,32,5,115,83 + 32 =
83,33,6,116,83 + 33 =
83,34,7,117,83 + 34 =
83,35,8,118,83 + 35 =
83,36,9,119,83 + 36 =
83,37,10,120,83 + 37 =
83,38,11,121,83 + 38 =
83,39,12,122,83 + 39 =
83,40,3,123,83 + 40 =
83,41,4,124,83 + 41 =
83,42,5,125,83 + 42 =
83,43,6,126,83 + 43 =
83,44,7,127,83 + 44 =
83,45,8,128,83 + 45 =
83,46,9,129,83 + 46 =
83,47,10,130,83 + 47 =
83,48,11,131,83 + 48 =
83,49,12,132,83 + 49 =
83,50,3,133,83 + 50 =
83,51,4,134,83 + 51 =
83,52,5,135,83 + 52 =
83,53,6,136,83 + 53 =
83,54,7,137,83 + 54 =
83,55,8,138,83 + 55 =
83,56,9,139,83 + 56 =
83,57,10,140,83 + 57 =
83,58,11,141,83 + 58 =
83,59,12,142,83 + 59 =
83,60,3,143,83 + 60 =
83,61,4,144,83 + 61 =
83,62,5,145,83 + 62 =
83,63,6,146,83 + 63 =
83,64,7,147,83 + 64 =
83,65,8,148,83 + 65 =
83,66,9,149,83 + 66 =
83,67,10,150,83 + 67 =
83,68,11,151,83 + 68 =
83,69,12,152,83 + 69 =
83,70,3,153,83 + 70 =
83,71,4,154,83 + 71 =
83,72,5,155,83 + 72 =
83,73,6,156,83 + 73 =
83,74,7,157,83 + 74 =
83,75,8,158,83 + 75 =
83,76,9,159,83 + 76 =
83,77,10,160,83 + 77 =
83,78,11,161,83 + 78 =
83,79,12,162,83 + 79 =
83,80,3,163,83 + 80 =
83,81,4,164,83 + 81 =
83,82,5,165,83 + 82 =
83,83,6,166,83 + 83 =
83,84,7,167,83 + 84 =
83,85,8,168,83 + 85 =
83,86,9,169,83 + 86 =
83,87,10,170,83 + 87 =
83,88,11,171,83 + 88 =
83,89,12,172,83 + 89 =
83,90,3,173,83 + 90 =
83,91,4,174,83 + 91 =
83,92,5,175,83 + 92 =
83,93,6,176,83 + 93 =
83,94,7,177,83 + 94 =
83,95,8,178,83 + 95 =
83,96,9,179,83 + 96 =
83,97,10,180,83 + 97 =
83,98,11,181,83 + 98 =
83,99,12,182,83 + 99 =
84,10,4,94,84 + 10 =
84,11,5,95,84 + 11 =
84,12,6,96,84 + 12 =
84,13,7,97,84 + 13 =
84,14,8,98,84 + 14 =
84,15,9,99,84 + 15 =
84,16,10,100,84 + 16 =
84,17,11,101,84 + 17 =
84,18,12,102,84 + 18 =
84,19,13,103,84 + 19 =
84,20,4,104,84 + 20 =
84,21,5,105,84 + 21 =
84,22,6,106,84 + 22 =
84,23,7,107,84 + 23 =
84,24,8,108,84 + 24 =
84,25,9,109,84 + 25 =
84,26,10,110,84 + 26 =
84,27,11,111,84 + 27 =
84,28,12,112,84 + 28 =
84,29,13,113,84 + 29 =
84,30,4,114,84 + 30 =
84,31,5,115,84 + 31 =
84,32,6,116,84 + 32 =
84,33,7,117,84 + 33 =
84,34,8,118,84 + 34 =
84,35,9,119,84 + 35 =
84,36,10,120,84 + 36 =
84,37,11,121,84 + 37 =
84,38,12,122,84 + 38 =
84,39,13,123,84 + 39 =
84,40,4,124,84 + 40 =
84,41,5,125,84 + 41 =
84,42,6,126,84 + 42 =
84,43,7,127,84 + 43 =
84,44,8,128,84 + 44 =
84,45,9,129,84 + 45 =
84,46,10,130,84 + 46 =
84,47,11,131,84 + 47 =
84,48,12,132,84 + 48 =
84,49,13,133,84 + 49 =
84,50,4,134,84 + 50 =
84,51,5,135,84 + 51 =
84,52,6,136,84 + 52 =
84,53,7,137,84 + 53 =
84,54,8,138,84 + 54 =
84,55,9,139,84 + 55 =
84,56,10,140,84 + 56 =
84,57,11,141,84 + 57 =
84,58,12,142,84 + 58 =
84,59,13,143,84 + 59 =
84,60,4,144,84 + 60 =
84,61,5,145,84 + 61 =
84,62,6,146,84 + 62 =
84,63,7,147,84 + 63 =
84,64,8,148,84 + 64 =
84,65,9,149,84 + 65 =
84,66,10,150,84 + 66 =
84,67,11,151,84 + 67 =
84,68,12,152,84 + 68 =
84,69,13,153,84 + 69 =
84,70,4,154,84 + 70 =
84,71,5,155,84 + 71 =
84,72,6,156,84 + 72 =
84,73,7,157,84 + 73 =
84,74,8,158,84 + 74 =
84,75,9,159,84 + 75 =
84,76,10,160,84 + 76 =
84,77,11,161,84 + 77 =
84,78,12,162,84 + 78 =
84,79,13,163,84 + 79 =
84,80,4,164,84 + 80 =
84,81,5,165,84 + 81 =
84,82,6,166,84 + 82 =
84,83,7,167,84 + 83 =
84,84,8,168,84 + 84 =
84,85,9,169,84 + 85 =
84,86,10,170,84 + 86 =
84,87,11,171,84 + 87 =
84,88,12,172,84 + 88 =
84,89,13,173,84 + 89 =
84,90,4,174,84 + 90 =
84,91,5,175,84 + 91 =
84,92,6,176,84 + 92 =
84,93,7,177,84 + 93 =
84,94,8,178,84 + 94 =
84,95,9,179,84 + 95 =
84,96,10,180,84 + 96 =
84,97,11,181,84 + 97 =
84,98,12,182,84 + 98 =
84,99,13,183,84 + 99 =
85,10,5,95,85 + 10 =
85,11,6,96,85 + 11 =
85,12,7,97,85 + 12 =
85,13,8,98,85 + 13 =
85,14,9,99,85 + 14 =
85,15,10,100,85 + 15 =
85,16,11,101,85 + 16 =
85,17,12,102,85 + 17 =
85,18,13,103,85 + 18 =
85,19,14,104,85 + 19 =
85,20,5,105,85 + 20 =
85,21,6,106,85 + 21 =
85,22,7,107,85 + 22 =
85,23,8,108,85 + 23 =
85,24,9,109,85 + 24 =
85,25,10,110,85 + 25 =
85,26,11,111,85 + 26 =
85,27,12,112,85 + 27 =
85,28,13,113,85 + 28 =
85,29,14,114,85 + 29 =
85,30,5,115,85 + 30 =
85,31,6,116,85 + 31 =
85,32,7,117,85 + 32 =
85,33,8,118,85 + 33 =
85,34,9,119,85 + 34 =
85,35,10,120,85 + 35 =
85,36,11,121,85 + 36 =
85,37,12,122,85 + 37 =
85,38,13,123,85 + 38 =
85,39,14,124,85 + 39 =
85,40,5,125,85 + 40 =
85,41,6,126,85 + 41 =
85,42,7,127,85 + 42 =
85,43,8,128,85 + 43 =
85,44,9,129,85 + 44 =
85,45,10,130,85 + 45 =
85,46,11,131,85 + 46 =
85,47,12,132,85 + 47 =
85,48,13,133,85 + 48 =
85,49,14,134,85 + 49 =
85,50,5,135,85 + 50 =
85,51,6,136,85 + 51 =
85,52,7,137,85 + 52 =
85,53,8,138,85 + 53 =
85,54,9,139,85 + 54 =
85,55,10,140,85 + 55 =
85,56,11,141,85 + 56 =
85,57,12,142,85 + 57 =
85,58,13,143,85 + 58 =
85,59,14,144,85 + 59 =
85,60,5,145,85 + 60 =
85,61,6,146,85 + 61 =
85,62,7,147,85 + 62 =
85,63,8,148,85 + 63 =
85,64,9,149,85 + 64 =
85,65,10,150,85 + 65 =
85,66,11,151,85 + 66 =
85,67,12,152,85 + 67 =
85,68,13,153,85 + 68 =
85,69,14,154,85 + 69 =
85,70,5,155,85 + 70 =
85,71,6,156,85 + 71 =
85,72,7,157,85 + 72 =
85,73,8,158,85 + 73 =
85,74,9,159,85 + 74 =
85,75,10,160,85 + 75 =
85,76,11,161,85 + 76 =
85,77,12,162,85 + 77 =
85,78,13,163,85 + 78 =
85,79,14,164,85 + 79 =
85,80,5,165,85 + 80 =
85,81,6,166,85 + 81 =
85,82,7,167,85 + 82 =
85,83,8,168,85 + 83 =
85,84,9,169,85 + 84 =
85,85,10,170,85 + 85 =
85,86,11,171,85 + 86 =
85,87,12,172,85 + 87 =
85,88,13,173,85 + 88 =
85,89,14,174,85 + 89 =
85,90,5,175,85 + 90 =
85,91,6,176,85 + 91 =
85,92,7,177,85 + 92 =
85,93,8,178,85 + 93 =
85,94,9,179,85 + 94 =
85,95,10,180,85 + 95 =
85,96,11,181,85 + 96 =
85,97,12,182,85 + 97 =
85,98,13,183,85 + 98 =
85,99,14,184,85 + 99 =
86,10,6,96,86 + 10 =
86,11,7,97,86 + 11 =
86,12,8,98,86 + 12 =
86,13,9,99,86 + 13 =
86,14,10,100,86 + 14 =
86,15,11,101,86 + 15 =
86,16,12,102,86 + 16 =
86,17,13,103,86 + 17 =
86,18,14,104,86 + 18 =
86,19,15,105,86 + 19 =
86,20,6,106,86 + 20 =
86,21,7,107,86 + 21 =
86,22,8,108,86 + 22 =
86,23,9,109,86 + 23 =
86,24,10,110,86 + 24 =
86,25,11,111,86 + 25 =
86,26,12,112,86 + 26 =
86,27,13,113,86 + 27 =
86,28,14,114,86 + 28 =
86,29,15,115,86 + 29 =
86,30,6,116,86 + 30 =
86,31,7,117,86 + 31 =
86,32,8,118,86 + 32 =
86,33,9,119,86 + 33 =
86,34,10,120,86 + 34 =
86,35,11,121,86 + 35 =
86,36,12,122,86 + 36 =
86,37,13,123,86 + 37 =
86,38,14,124,86 + 38 =
86,39,15,125,86 + 39 =
86,40,6,126,86 + 40 =
86,41,7,127,86 + 41 =
86,42,8,128,86 + 42 =
86,43,9,129,86 + 43 =
86,44,10,130,86 + 44 =
86,45,11,131,86 + 45 =
86,46,12,132,86 + 46 =
86,47,13,133,86 + 47 =
86,48,14,134,86 + 48 =
86,49,15,135,86 + 49 =
86,50,6,136,86 + 50 =
86,51,7,137,86 + 51 =
86,52,8,138,86 + 52 =
86,53,9,139,86 + 53 =
86,54,10,140,86 + 54 =
86,55,11,141,86 + 55 =
86,56,12,142,86 + 56 =
86,57,13,143,86 + 57 =
86,58,14,144,86 + 58 =
86,59,15,145,86 + 59 =
86,60,6,146,86 + 60 =
86,61,7,147,86 + 61 =
86,62,8,148,86 + 62 =
86,63,9,149,86 + 63 =
86,64,10,150,86 + 64 =
86,65,11,151,86 + 65 =
86,66,12,152,86 + 66 =
86,67,13,153,86 + 67 =
86,68,14,154,86 + 68 =
86,69,15,155,86 + 69 =
86,70,6,156,86 + 70 =
86,71,7,157,86 + 71 =
86,72,8,158,86 + 72 =
86,73,9,159,86 + 73 =
86,74,10,160,86 + 74 =
86,75,11,161,86 + 75 =
86,76,12,162,86 + 76 =
86,77,13,163,86 + 77 =
86,78,14,164,86 + 78 =
86,79,15,165,86 + 79 =
86,80,6,166,86 + 80 =
86,81,7,167,86 + 81 =
86,82,8,168,86 + 82 =
86,83,9,169,86 + 83 =
86,84,10,170,86 + 84 =
86,85,11,171,86 + 85 =
86,86,12,172,86 + 86 =
86,87,13,173,86 + 87 =
86,88,14,174,86 + 88 =
86,89,15,175,86 + 89 =
86,90,6,176,86 + 90 =
86,91,7,177,86 + 91 =
86,92,8,178,86 + 92 =
86,93,9,179,86 + 93 =
86,94,10,180,86 + 94 =
86,95,11,181,86 + 95 =
86,96,12,182,86 + 96 =
86,97,13,183,86 + 97 =
86,98,14,184,86 + 98 =
86,99,15,185,86 + 99 =
87,10,7,97,87 + 10 =
87,11,8,98,87 + 11 =
87,12,9,99,87 + 12 =
87,13,10,100,87 + 13 =
87,14,11,101,87 + 14 =
87,15,12,102,87 + 15 =
87,16,13,103,87 + 16 =
87,17,14,104,87 + 17 =
87,18,15,105,87 + 18 =
87,19,16,106,87 + 19 =
87,20,7,107,87 + 20 =
87,21,8,108,87 + 21 =
87,22,9,109,87 + 22 =
87,23,10,110,87 + 23 =
87,24,11,111,87 + 24 =
87,25,12,112,87 + 25 =
87,26,13,113,87 + 26 =
87,27,14,114,87 + 27 =
87,28,15,115,87 + 28 =
87,29,16,116,87 + 29 =
87,30,7,117,87 + 30 =
87,31,8,118,87 + 31 =
87,32,9,119,87 + 32 =
87,33,10,120,87 + 33 =
87,34,11,121,87 + 34 =
87,35,12,122,87 + 35 =
87,36,13,123,87 + 36 =
87,37,14,124,87 + 37 =
87,38,15,125,87 + 38 =
87,39,16,126,87 + 39 =
87,40,7,127,87 + 40 =
87,41,8,128,87 + 41 =
87,42,9,129,87 + 42 =
87,43,10,130,87 + 43 =
87,44,11,131,87 + 44 =
87,45,12,132,87 + 45 =
87,46,13,133,87 + 46 =
87,47,14,134,87 + 47 =
87,48,15,135,87 + 48 =
87,49,16,136,87 + 49 =
87,50,7,137,87 + 50 =
87,51,8,138,87 + 51 =
87,52,9,139,87 + 52 =
87,53,10,140,87 + 53 =
87,54,11,141,87 + 54 =
87,55,12,142,87 + 55 =
87,56,13,143,87 + 56 =
87,57,14,144,87 + 57 =
87,58,15,145,87 + 58 =
87,59,16,146,87 + 59 =
87,60,7,147,87 + 60 =
87,61,8,148,87 + 61 =
87,62,9,149,87 + 62 =
