first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"Shadows whisper secrets where the silent stars neglect to wander,",wander,lost,wander,False,"The night is a mirror to the soul, where dreams are born and dreams are lost.","The night is a mirror to the soul, where dreams are born and dreams are lost."
"The storm in my chest roars loud and crude,",crude,wrath,crude,False,"The night is a mirror, reflecting the storm's wrath.","The night is a mirror, reflecting the storm's wrath."
"The dawn of years unfolds in silent flame,",flame,dream,name,False,"The night of stars is a song, and the world is a dream.","The night of stars is a song, and the world is a dream."
"Like shadows stirred by whispers in the night,",night,waves,light,False,"The moonlight dances on the waves,","The moonlight dances on the waves,  
A silent song in the dark."
"A bloom of hearts in spring’s first breath,",breath,air,breath,False,"A flame in the breeze, a song in the air.","A flame in the breeze, a song in the air."
"The storm within a chest confined,",confined,night,wind,False,"A shadowed night, a ghostly night.","The storm within a chest confined,  
A shadowed night, a ghostly night."
"Amidst the swirl of hues and symphonies unsung,",unsung,couplet,clung,False,Let me know if you'd like a different rhyme or a different couplet!,Let me know if you'd like a different rhyme or a different couplet!
"In silent corridors where shadows know my name,",name,name,name,False,In the quiet halls where time forgets my name.,In the quiet halls where time forgets my name.
"Whispers of absence where laughter once lay,",lay,grace,grey,False,"Where shadows dance in silent grace,","Where shadows dance in silent grace,  
And dreams still hold the light that once was."
"Time’s pages echo with fire-lit truths,",truths,night,truths,False,"The stars above, they dance in the night,","The stars above, they dance in the night,  
And time’s breath, a song, we’ll keep."
"Whispers of hope in the heart’s quiet night,",night,way,light,False,"The stars above, they light the way,","The stars above, they light the way,  
A gentle breeze, a promise to keep."
"Storms whisper secrets the winds have known,",known,song,stone,False,"The sky is painted with dreams, and the night is a song.","The sky is painted with dreams, and the night is a song."
"In shadows cast by towering spires, whisper the cries of silent fires,",fires,born,wires,False,"In the glow of dawn's first light, where stars are born and night is born.","In the glow of dawn's first light, where stars are born and night is born."
"Golden echoes drift like dusk through the mind's old hall,",hall,still,fall,False,"The night's breath, a whisper in the still,","The night's breath, a whisper in the still,  
A song of the soul, deep and true."
"In twilight’s grasp, where shadows plead,",plead,led,creed,False,"In the moonlit haze, where dreams are led,","In the moonlit haze, where dreams are led,"
"Beneath the moon's slow-swaying gaze,",gaze,dance,maze,False,"I see the path, where shadows dance,","I see the path, where shadows dance,  
And the stars whisper secrets to the night."
"In shadows spun, truth wears a masquerade,",masquerade,flame,stayed,False,"In the light that dances, the truth is a flame.","In the light that dances, the truth is a flame."
"Beneath the stars, our hopes take flight,",flight,way,light,False,"So let the night's light guide our way,","So let the night's light guide our way,  
And let the stars be our compass and guide."
"Whispers of rustling leaves in a tapestry of hue,",hue,deep,new,False,"A tale of dreams in a quiet, soft, and deep.","A tale of dreams in a quiet, soft, and deep."
"Old oaks whisper tales while neon dreams reach high,",high,high,sigh,False,"neon dreams reach high,","neon dreams reach high,  
old oaks whisper tales."
"Whispers of wind through ancient tree sighs,",sighs,edge,dies,False,The moonlight dances on the river's edge.,The moonlight dances on the river's edge.
"Through storm and silence, together we are shaped,",shaped,dance,shaped,False,"In the quiet of night, we rise and dance,","In the quiet of night, we rise and dance,"
"In the attic of my mind, old moments softly cling,",cling,bloom,sing,False,"In the garden of my heart, new dreams softly bloom.","In the garden of my heart, new dreams softly bloom."
"In the shadow of despair, hope's frail light gleams,",gleams,dies,dreams,False,"In the heart of the storm, a flame that never dies.","In the heart of the storm, a flame that never dies."
"Cobblestone calm meets skyline's restless sigh,",sigh,still,sigh,False,"The sky's breath is a whisper, and the world is still.","The sky's breath is a whisper, and the world is still."
"My name may echo where the silent stars reside,",reside,embrace,collide,False,And I shall be heard in the night’s deep embrace.,"My name may echo where the silent stars reside,  
And I shall be heard in the night’s deep embrace."
"I wore my childhood like a cloak of dew,",dew,forget,new,False,And the world was a dream I could not forget.,"I wore my childhood like a cloak of dew,  
And the world was a dream I could not forget."
"In quiet moments, hearts align,",align,light,entwine,False,"A dance of thought, a song of light.","In quiet moments, hearts align,  
A dance of thought, a song of light."
"A hearth among the shadows, where the heartfinds its harbor,",harbor,home,harbor,False,"A flame in the dark, where the soul finds its home.","A flame in the dark, where the soul finds its home."
"Shells scream through the smoke-stained sky,",sky,stars,sigh,False,"The night is a canvas painted with stars,","The night is a canvas painted with stars,  
And dreams are born in the quiet of the night."
"Wings clipped in shadow, freedom dreams in song,",song,flight,belong,False,"The night is a canvas, where dreams take flight.","The night is a canvas, where dreams take flight."
"Two hearts entwined, a promise in the flame,",flame,breaks,name,False,"A flame that never fades, a promise that never breaks.","A flame that never fades, a promise that never breaks."
"Heart pounds like thunder in a silence deep,",deep,soul,sweep,False,"The night is a mirror to the soul,","The night is a mirror to the soul,  
And the stars whisper secrets to the night."
"Thunder speaks where no one can,",can,are,began,False,The wind whispers where the stars are.,The wind whispers where the stars are.
"In shadowed tongues truth oft must cloak to speak,",speak,dark,speak,False,"In the silent halls of the night, where dreams are lost to the dark,","In the silent halls of the night, where dreams are lost to the dark,"
"Beneath the canopy where ancient shadows play,",play,edge,grey,False,"The moonlight dances on the river's edge,","The moonlight dances on the river's edge,  
A tale of dreams and twilight's grace."
"Chains may clank in the shadow of power,",power,night,hour,False,"Power may rise in the night,","Power may rise in the night,  
And shadows may hold the flame."
"In shadowed corners where silence speaks,",speaks,born,speaks,False,"In the quiet of the night, where dreams are born,","In the quiet of the night, where dreams are born,"
"Flawless edges hint at scars,",scars,strength,stars,False,"The scars are not a mark of pain, but a sign of strength.","The scars are not a mark of pain, but a sign of strength."
"Beneath the stars where hopes take flight,",flight,born,light,False,"In the night sky where dreams are born,","In the night sky where dreams are born,  
A song of hope, a melody in the night."
"Two hearts entwined, through shadows and sun,",sun,night,spun,False,And where the stars are lost in night.,And where the stars are lost in night.
