question,intermediate,answer,intermediate_expression,prompt_type,prompt_subtype,Qwen3-0.6B_exact_match,Qwen3-0.6B_contains_answer,Qwen3-1.7B_exact_match,Qwen3-1.7B_contains_answer,Qwen3-4B_exact_match,Qwen3-4B_contains_answer,Qwen3-8B_exact_match,Qwen3-8B_contains_answer,Qwen3-14B_exact_match,Qwen3-14B_contains_answer,Qwen3-32B_exact_match,Qwen3-32B_contains_answer
The Nobel Prize in Chemistry in the birth year of Kunal Khemu was awarded to,1983,Henry Taube,The birth year of Kunal Khemu,socrates,socrates-person-year-nobelchem,False,False,False,False,False,False,False,False,False,False,False,False
The Nobel Prize in Literature in the year Gemitaiz was born was awarded to,1988,Naguib Mahfouz,The year Gemitaiz,socrates,socrates-person-year-nobellit,False,False,False,False,False,False,False,False,False,False,False,False
The city where the Winter Olympics took place in the year Annelies Verbeke was born was,1976,Innsbruck,The year Annelies Verbeke,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,False,False
"In Andrew Pleavin's year of birth, the host city of the Winter Olympics was",1968,Grenoble,Andrew Pleavin,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,False,False
"In the birth year of Georgie Stone, the Nobel Peace Prize was awarded to",2000,Kim Dae-jung,The birth year of Georgie Stone,socrates,socrates-person-year-nobelpeace,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Prize in Literature in the inception year of Uttar Pradesh University of Medical Sciences was,2005,Harold Pinter,The inception year of Uttar Pradesh University of Medical Sciences,socrates,socrates-university-year-nobellit,False,False,False,False,False,False,False,False,False,False,False,False
The Nobel Prize in Chemistry in Alon Abutbul's birth year was awarded to,1965,Robert Burns Woodward,Alon Abutbul,socrates,socrates-person-year-nobelchem,False,False,False,False,False,False,False,False,False,False,False,False
"In Suki Waterhouse's year of birth, the Nobel Prize in Physics was awarded to",1992,Georges Charpak,Suki Waterhouse,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,False,False,False,False,False,False
"In the year Ann Nelson was born, the Nobel Peace Prize was awarded to",1958,Dominique Pire,The year Ann Nelson,socrates,socrates-person-year-nobelpeace,False,False,False,False,False,False,False,False,False,False,False,False
The Nobel Peace Prize in the year Lyta was born was awarded to,1998,John Hume,The year Lyta,socrates,socrates-person-year-nobelpeace,False,False,False,False,False,False,False,False,False,False,False,False
"In the birth year of Iris Lezcano, the Champions League final was hosted in the city of",1985,Brussels,The birth year of Iris Lezcano,socrates,socrates-person-year-championsleaguecity,False,False,False,False,False,False,False,False,False,False,False,False
"In John Wayne Sace's birth year, the Eurovision Song Contest was hosted in the city of",1989,Lausanne,John Wayne Sace,socrates,socrates-person-year-eurovisioncity,False,False,False,False,False,False,False,False,False,False,False,False
The Masters champion in the birth year of Bei Dao was,1949,Sam Snead,The birth year of Bei Dao,socrates,socrates-person-year-masterschampion,False,False,False,False,False,False,False,False,False,False,False,False
"In Dzogchen Ponlob 07's year of birth, the host city of the Eurovision Song Contest was",1965,Naples,Dzogchen Ponlob 07,socrates,socrates-person-year-eurovisioncity,False,False,False,False,False,False,False,False,False,False,False,False
"In Errol Dunkley's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",1951,Max Theiler,Errol Dunkley,socrates,socrates-person-year-nobelpsymed,False,False,False,False,False,False,False,False,False,False,False,False
The city where the Eurovision Song Contest took place in Jeannie Hsieh's birth year was,1974,Brighton,Jeannie Hsieh,socrates,socrates-person-year-eurovisioncity,False,False,False,False,False,False,False,False,False,False,False,False
"In Girl in red's birth year, the laureate of the Nobel Prize in Physiology or Medicine was",1999,Günter Blobel,Girl in red,socrates,socrates-person-year-nobelpsymed,False,False,False,False,False,False,False,False,False,False,False,False
"In Jiya Shankar's birth year, the leader of the host of the G7 Summit was",1995,Jean Chrétien,Jiya Shankar,socrates,socrates-person-year-hostleader,False,False,False,False,False,False,False,False,False,False,False,False
"In the year Diane Kurys was born, the winner of the Masters Tournament was",1948,Claude Harmon,The year Diane Kurys,socrates,socrates-person-year-masterschampion,False,False,False,False,False,False,False,False,False,False,False,False
"In Tarunsagar's year of birth, the laureate of the Nobel Prize in Physics was",1967,Hans Bethe,Tarunsagar,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,False,False,False,False,False,False
The Masters champion in Fleur Adcock's year of birth was,1934,Horton Smith,Fleur Adcock,socrates,socrates-person-year-masterschampion,False,False,False,False,False,False,False,False,False,False,False,False
"In the year Takaya Kamikawa was born, the host city of the Eurovision Song Contest was",1965,Naples,The year Takaya Kamikawa,socrates,socrates-person-year-eurovisioncity,False,False,False,False,False,False,False,False,False,False,False,False
The city that hosted the Winter Olympics in Nedumudi Venu's year of birth was,1948,St. Moritz,Nedumudi Venu,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Prize in Physiology or Medicine in the year Mustafa Amin was born was,1914,Robert Bárány,The year Mustafa Amin,socrates,socrates-person-year-nobelpsymed,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Prize in Physics in Simcha Jacobovici's birth year was,1953,Frits Zernike,Simcha Jacobovici,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,False,False,False,False,False,False
The city that was declared the European Capital of Culture in the birth year of Kimmy Tong was,1990,Glasgow,The birth year of Kimmy Tong,socrates,socrates-person-year-capitalofculturecity,False,False,False,False,False,False,False,False,False,False,False,False
The Nobel Prize in Literature in the birth year of Ella Thomas was awarded to,1981,Elias Canetti,The birth year of Ella Thomas,socrates,socrates-person-year-nobellit,False,False,False,False,False,False,False,False,False,False,False,False
The city where the Winter Olympics took place in the year Arkie Whiteley was born was,1964,Innsbruck,The year Arkie Whiteley,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,False,False
"In Marie-Monique Robin's year of birth, the winner of the Masters Tournament was",1960,Arnold Palmer,Marie-Monique Robin,socrates,socrates-person-year-masterschampion,False,False,False,False,False,False,False,False,False,False,False,False
The Nobel Prize in Chemistry in Abe Forsythe's birth year was awarded to,1981,Kenichi Fukui,Abe Forsythe,socrates,socrates-person-year-nobelchem,False,False,False,False,False,False,False,False,False,False,False,False
"In the year Ju Da-yeong was born, the Champions League final was hosted in the city of",1995,Vienna,The year Ju Da-yeong,socrates,socrates-person-year-championsleaguecity,False,False,False,False,False,False,False,False,False,False,False,False
The Nobel Prize in Physics in Parvathy Thiruvothu's year of birth was awarded to,1988,Jack Steinberger,Parvathy Thiruvothu,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Prize in Chemistry in Jim Risch's year of birth was,1943,George de Hevesy,Jim Risch,socrates,socrates-person-year-nobelchem,False,False,False,False,False,False,False,False,False,False,False,False
"In Jessica Amlee's year of birth, the Nobel Prize in Literature was awarded to",1994,Kenzaburō Ōe,Jessica Amlee,socrates,socrates-person-year-nobellit,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Peace Prize in the birth year of Jack Coggins was,1911,Tobias Asser,The birth year of Jack Coggins,socrates,socrates-person-year-nobelpeace,False,False,False,False,False,False,False,False,False,False,False,False
The Nobel Prize in Physics in the birth year of Elsie Locke was awarded to,1912,Gustaf Dalén,The birth year of Elsie Locke,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,False,False,False,False,False,False
"In the year Pedro Henriquez Urena National University was founded, the laureate of the Nobel Prize in Chemistry was",1966,Robert S. Mulliken,The year Pedro Henriquez Urena National University,socrates,socrates-university-year-nobelchem,False,False,False,False,False,False,False,False,False,False,False,False
"In the year Clodomir Santos de Morais was born, the laureate of the Nobel Prize in Physics was",1928,Owen Willans Richardson,The year Clodomir Santos de Morais,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,False,False,False,False,False,False
"In Karen Anne Buljo's year of birth, the Winter Olympics were hosted in the country of",1964,Austria,Karen Anne Buljo,socrates,socrates-person-year-olympicswintercountry,False,False,False,False,False,False,False,False,False,False,False,False
The leader of the host of the G7 Summit in the birth year of Honoka Inoue was,1998,Tony Blair,The birth year of Honoka Inoue,socrates,socrates-person-year-hostleader,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Prize in Literature in Norah Lange's year of birth was,1905,Henryk Sienkiewicz,Norah Lange,socrates,socrates-person-year-nobellit,False,False,False,False,False,False,False,False,False,False,False,False
"In the year Rafael Rosell was born, the laureate of the Nobel Prize in Literature was",1982,Gabriel García Márquez,The year Rafael Rosell,socrates,socrates-person-year-nobellit,False,False,False,False,False,False,False,False,True,True,False,False
The Nobel Prize in Literature in the inception year of Osun State Polytechnic was awarded to,1992,Derek Walcott,The inception year of Osun State Polytechnic,socrates,socrates-university-year-nobellit,False,False,False,False,False,False,False,False,False,False,False,False
"In the year Isa Briones was born, the Nobel Prize in Physiology or Medicine was awarded to",1999,Günter Blobel,The year Isa Briones,socrates,socrates-person-year-nobelpsymed,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Prize in Chemistry in Dao Lang's year of birth was,1971,Gerhard Herzberg,Dao Lang,socrates,socrates-person-year-nobelchem,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Peace Prize in James Freud's birth year was,1959,"Philip Noel-Baker, Baron Noel-Baker",James Freud,socrates,socrates-person-year-nobelpeace,False,False,False,False,False,False,False,False,False,False,False,False
The Nobel Prize in Chemistry in the year Hanna Krall was born was awarded to,1935,Frédéric Joliot-Curie,The year Hanna Krall,socrates,socrates-person-year-nobelchem,False,False,False,False,False,False,False,False,False,False,False,False
"In the year Newbold College was founded, the laureate of the Nobel Prize in Chemistry was",1901,Jacobus Henricus van 't Hoff,The year Newbold College,socrates,socrates-university-year-nobelchem,False,False,False,False,False,False,False,False,False,False,False,False
The Nobel Peace Prize in the founding year of Belarusian State Technological University was awarded to,1930,Nathan Söderblom,The founding year of Belarusian State Technological University,socrates,socrates-university-year-nobelpeace,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Prize in Literature in the birth year of Alejandra Espinoza was,1987,Joseph Brodsky,The birth year of Alejandra Espinoza,socrates,socrates-person-year-nobellit,False,False,False,False,False,False,False,False,False,False,False,False
The city where the Eurovision Song Contest took place in Ren Nagase's birth year was,1999,Jerusalem,Ren Nagase,socrates,socrates-person-year-eurovisioncity,False,False,False,False,False,False,False,False,False,False,False,False
The city that became the European Capital of Culture in Kim Dong-hee's birth year was,1999,Weimar,Kim Dong-hee,socrates,socrates-person-year-capitalofculturecity,False,False,False,False,False,False,False,False,False,False,False,False
