planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
altar,an,a,False,example,False,platform,False,0.5981135964393616,0.5981135964393616,0.052874043583869934,False,0.43878117203712463,0.10974544286727905,swan,a,The elegant white water bird with a long curved neck is a swan,"<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The raised platform in a church where religious ceremonies are performed is","<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The raised platform in a church where religious ceremonies are performed is an","<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The raised platform in a church where religious ceremonies are performed is a"
oyster,an,a,False,o,True,shell,False,0.9383282661437988,0.9383282661437988,0.008164918050169945,False,0.6894180774688721,0.2088402807712555,ear,an,The organ on the side of your head that you use to hear sounds is an ear,"<|im_start|>user
The organ on the side of your head that you use to hear sounds is an ear. The shellfish with two hinged shells that produces pearls and is eaten raw is","<|im_start|>user
The organ on the side of your head that you use to hear sounds is an ear. The shellfish with two hinged shells that produces pearls and is eaten raw is an","<|im_start|>user
The organ on the side of your head that you use to hear sounds is an ear. The shellfish with two hinged shells that produces pearls and is eaten raw is a"
oar,an,a,False,example,False,fish,False,0.43120700120925903,0.43120700120925903,0.02224048599600792,False,0.24319632351398468,0.052228234708309174,seagull,a,The white and gray coastal bird that scavenges and makes harsh cries is a seagull,"<|im_start|>user
The white and gray coastal bird that scavenges and makes harsh cries is a seagull. The long flat paddle used to propel a rowboat through the water is","<|im_start|>user
The white and gray coastal bird that scavenges and makes harsh cries is a seagull. The long flat paddle used to propel a rowboat through the water is an","<|im_start|>user
The white and gray coastal bird that scavenges and makes harsh cries is a seagull. The long flat paddle used to propel a rowboat through the water is a"
alley,an,a,False,example,False,place,False,0.481730580329895,0.481730580329895,0.03242393210530281,False,0.3922092616558075,0.12193536758422852,dog,a,The four-legged furry pet known as man's best friend that barks and wags its tail is a dog,"<|im_start|>user
The four-legged furry pet known as man's best friend that barks and wags its tail is a dog. The narrow passage between buildings or a bowling lane is","<|im_start|>user
The four-legged furry pet known as man's best friend that barks and wags its tail is a dog. The narrow passage between buildings or a bowling lane is an","<|im_start|>user
The four-legged furry pet known as man's best friend that barks and wags its tail is a dog. The narrow passage between buildings or a bowling lane is a"
ankle,an,a,False,ankle,True,joint,False,0.5087584853172302,0.5087584853172302,0.00837946217507124,False,0.7442528605461121,0.24111774563789368,olive,an,The small oval fruit that can be green or black and is used to make oil is an olive,"<|im_start|>user
The small oval fruit that can be green or black and is used to make oil is an olive. The joint that connects your foot to your leg and allows it to bend is","<|im_start|>user
The small oval fruit that can be green or black and is used to make oil is an olive. The joint that connects your foot to your leg and allows it to bend is an","<|im_start|>user
The small oval fruit that can be green or black and is used to make oil is an olive. The joint that connects your foot to your leg and allows it to bend is a"
airbag,an,a,False,air,True,parachute,False,0.8389349579811096,0.8389349579811096,0.03626260906457901,False,0.1509435772895813,0.26427173614501953,dandelion,a,The bright yellow weed flower that children blow to make wishes is a dandelion,"<|im_start|>user
The bright yellow weed flower that children blow to make wishes is a dandelion. The safety device that rapidly inflates during a car crash to protect passengers is","<|im_start|>user
The bright yellow weed flower that children blow to make wishes is a dandelion. The safety device that rapidly inflates during a car crash to protect passengers is an","<|im_start|>user
The bright yellow weed flower that children blow to make wishes is a dandelion. The safety device that rapidly inflates during a car crash to protect passengers is a"
ambulance,an,a,False,emergency,False,medical,False,0.5532546639442444,0.5532546639442444,0.2098676711320877,False,0.602821946144104,0.17234674096107483,ulcer,an,The painful open sore that develops in the stomach or intestine is an ulcer,"<|im_start|>user
The painful open sore that develops in the stomach or intestine is an ulcer. The emergency vehicle with flashing lights that rushes sick people to the hospital is","<|im_start|>user
The painful open sore that develops in the stomach or intestine is an ulcer. The emergency vehicle with flashing lights that rushes sick people to the hospital is an","<|im_start|>user
The painful open sore that develops in the stomach or intestine is an ulcer. The emergency vehicle with flashing lights that rushes sick people to the hospital is a"
amplifier,an,a,False,amplifier,True,speaker,False,0.5546100735664368,0.5546100735664368,0.02647729031741619,False,0.36908525228500366,0.7094393968582153,unicycle,a,The one-wheeled vehicle that requires balance to ride and is powered by pedaling is a unicycle,"<|im_start|>user
The one-wheeled vehicle that requires balance to ride and is powered by pedaling is a unicycle. The electronic device that increases the volume of sound from speakers is","<|im_start|>user
The one-wheeled vehicle that requires balance to ride and is powered by pedaling is a unicycle. The electronic device that increases the volume of sound from speakers is an","<|im_start|>user
The one-wheeled vehicle that requires balance to ride and is powered by pedaling is a unicycle. The electronic device that increases the volume of sound from speakers is a"
elevator,an,a,False,elevator,True,floor,False,0.48915332555770874,0.48915332555770874,0.017516203224658966,False,0.776261568069458,0.08270765841007233,croissant,a,The flaky French pastry shaped like a crescent often eaten for breakfast is a croissant,"<|im_start|>user
The flaky French pastry shaped like a crescent often eaten for breakfast is a croissant. The moving platform that carries people up and down between floors in buildings is","<|im_start|>user
The flaky French pastry shaped like a crescent often eaten for breakfast is a croissant. The moving platform that carries people up and down between floors in buildings is an","<|im_start|>user
The flaky French pastry shaped like a crescent often eaten for breakfast is a croissant. The moving platform that carries people up and down between floors in buildings is a"
orchestra,an,a,False,orchestra,True,band,False,0.322595477104187,0.322595477104187,0.06011902168393135,False,0.765920877456665,0.17195583879947662,kite,a,The colorful diamond-shaped toy that flies in the wind on a string is a kite,"<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The large group of musicians who play classical music with various instruments is","<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The large group of musicians who play classical music with various instruments is an","<|im_start|>user
The colorful diamond-shaped toy that flies in the wind on a string is a kite. The large group of musicians who play classical music with various instruments is a"
