spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
hamburguesa,burger,la,el,False,hamburg,True,s,False,0.9140625,0.87109375,0.5390625,cobra,cobra,la,La serpiente venenosa que puede expandir su cuello es la cobra,La serpiente venenosa que puede expandir su cuello es la cobra. La carne entre panes que comes con las manos es,La serpiente venenosa que puede expandir su cuello es la cobra. La carne entre panes que comes con las manos es la,La serpiente venenosa que puede expandir su cuello es la cobra. La carne entre panes que comes con las manos es el
mariposa,butterfly,la,la,True,ab,False,col,False,0.9921875,0.494140625,0.9609375,ballena,whale,la,El mamífero marino gigante que expulsa agua es la ballena,El mamífero marino gigante que expulsa agua es la ballena. El insecto colorido que vuela de flor en flor es,El mamífero marino gigante que expulsa agua es la ballena. El insecto colorido que vuela de flor en flor es la,El mamífero marino gigante que expulsa agua es la ballena. El insecto colorido que vuela de flor en flor es el
cadillac,cadillac,el,el,True,lincoln,False,lim,False,0.578125,0.408203125,0.8828125,gaviota,seagull,la,El ave blanca que vuela cerca del mar es la gaviota,El ave blanca que vuela cerca del mar es la gaviota. El auto de lujo americano grande es,El ave blanca que vuela cerca del mar es la gaviota. El auto de lujo americano grande es el,El ave blanca que vuela cerca del mar es la gaviota. El auto de lujo americano grande es la
camello,camel,el,la,False,cam,True,llama,False,0.92578125,0.97265625,0.609375,pasa,raisin,la,La uva seca y arrugada que comes como dulce es la pasa,La uva seca y arrugada que comes como dulce es la pasa. El animal del desierto con jorobas es,La uva seca y arrugada que comes como dulce es la pasa. El animal del desierto con jorobas es el,La uva seca y arrugada que comes como dulce es la pasa. El animal del desierto con jorobas es la
candelero,candlestick,el,el,True,c,True,v,False,0.8203125,0.84765625,0.98828125,cabra,goat,la,El animal con cuernos que come hierba y da leche es la cabra,El animal con cuernos que come hierba y da leche es la cabra. El soporte donde pones velas es,El animal con cuernos que come hierba y da leche es la cabra. El soporte donde pones velas es el,El animal con cuernos que come hierba y da leche es la cabra. El soporte donde pones velas es la
bote,canister,el,el,True,b,True,l,False,0.451171875,0.7109375,0.875,león,lion,el,El felino grande que ruge y tiene melena es el león,El felino grande que ruge y tiene melena es el león. El recipiente cilíndrico con tapa es,El felino grande que ruge y tiene melena es el león. El recipiente cilíndrico con tapa es el,El felino grande que ruge y tiene melena es el león. El recipiente cilíndrico con tapa es la
carrusel,carousel,el,la,False,t,False,t,False,0.5703125,0.66796875,0.6640625,espagueti,spaghetti,el,La pasta larga y delgada que enrollas con tenedor es el espagueti,La pasta larga y delgada que enrollas con tenedor es el espagueti. El juego giratorio con caballos es,La pasta larga y delgada que enrollas con tenedor es el espagueti. El juego giratorio con caballos es el,La pasta larga y delgada que enrollas con tenedor es el espagueti. El juego giratorio con caballos es la
espadaña,cattail,la,el,False,can,False,can,False,0.462890625,0.28515625,0.2353515625,canicas,marbles,las,Las esferas de vidrio con las que juegan niños son las canicas,Las esferas de vidrio con las que juegan niños son las canicas. La planta alta que crece en pantanos es,Las esferas de vidrio con las que juegan niños son las canicas. La planta alta que crece en pantanos es la,Las esferas de vidrio con las que juegan niños son las canicas. La planta alta que crece en pantanos es el
cementerio,cemetery,el,el,True,cement,True,t,False,0.95703125,0.9296875,0.486328125,collar,necklace,el,La joya que usas alrededor del cuello es el collar,La joya que usas alrededor del cuello es el collar. El lugar donde entierran a los muertos es,La joya que usas alrededor del cuello es el collar. El lugar donde entierran a los muertos es el,La joya que usas alrededor del cuello es el collar. El lugar donde entierran a los muertos es la
pecho,chest,el,el,True,pe,True,parte,False,0.62109375,0.404296875,0.44921875,botas,boots,las,El calzado alto que protege los pies y tobillos son las botas,El calzado alto que protege los pies y tobillos son las botas. La parte frontal del torso es,El calzado alto que protege los pies y tobillos son las botas. La parte frontal del torso es el,El calzado alto que protege los pies y tobillos son las botas. La parte frontal del torso es la
pollito,chick,el,el,True,p,True,p,True,0.69140625,0.53125,0.484375,capullo de rosa,rosebud,el,La rosa que aún no se ha abierto completamente es el capullo de rosa,La rosa que aún no se ha abierto completamente es el capullo de rosa. El bebé de la gallina que hace pío es,La rosa que aún no se ha abierto completamente es el capullo de rosa. El bebé de la gallina que hace pío es el,La rosa que aún no se ha abierto completamente es el capullo de rosa. El bebé de la gallina que hace pío es la
garbanzo,chickpea,el,el,True,gu,False,l,False,0.828125,0.83984375,0.828125,diente de león,dandelion,el,La flor amarilla silvestre que se convierte en pelusa es el diente de león,La flor amarilla silvestre que se convierte en pelusa es el diente de león. La legumbre redonda de color beige es,La flor amarilla silvestre que se convierte en pelusa es el diente de león. La legumbre redonda de color beige es el,La flor amarilla silvestre que se convierte en pelusa es el diente de león. La legumbre redonda de color beige es la
palillo,chopstick,el,el,True,pal,True,c,False,0.890625,0.99609375,0.5390625,araña,spider,la,El arácnido de ocho patas que teje telarañas es la araña,El arácnido de ocho patas que teje telarañas es la araña. El utensilio de madera para comer comida asiática es,El arácnido de ocho patas que teje telarañas es la araña. El utensilio de madera para comer comida asiática es el,El arácnido de ocho patas que teje telarañas es la araña. El utensilio de madera para comer comida asiática es la
cementerio,churchyard,el,el,True,cement,True,ig,False,0.953125,0.87890625,0.2890625,dientes,teeth,los,Los huesos blancos que usas para masticar son los dientes,Los huesos blancos que usas para masticar son los dientes. El patio de la iglesia donde hay tumbas es,Los huesos blancos que usas para masticar son los dientes. El patio de la iglesia donde hay tumbas es el,Los huesos blancos que usas para masticar son los dientes. El patio de la iglesia donde hay tumbas es la
puro,cigar,el,el,True,cigar,False,cigar,False,0.96875,0.84375,0.185546875,cerillo,matchstick,el,El palito que enciendes para hacer fuego es el cerillo,El palito que enciendes para hacer fuego es el cerillo. El tabaco enrollado que fuman los adultos es,El palito que enciendes para hacer fuego es el cerillo. El tabaco enrollado que fuman los adultos es el,El palito que enciendes para hacer fuego es el cerillo. El tabaco enrollado que fuman los adultos es la
arcilla,clay,la,el,False,arc,True,bar,False,0.5234375,0.99609375,0.8515625,lima,lime,la,La fruta cítrica verde pequeña es la lima,La fruta cítrica verde pequeña es la lima. La tierra moldeable que usan los alfareros es,La fruta cítrica verde pequeña es la lima. La tierra moldeable que usan los alfareros es la,La fruta cítrica verde pequeña es la lima. La tierra moldeable que usan los alfareros es el
portapapeles,clipboard,el,un,False,mar,False,tabla,False,0.458984375,0.1953125,0.1689453125,lóbulo,earlobe,el,La parte blanda de abajo de la oreja es el lóbulo,La parte blanda de abajo de la oreja es el lóbulo. La tabla con gancho que sostiene hojas es,La parte blanda de abajo de la oreja es el lóbulo. La tabla con gancho que sostiene hojas es el,La parte blanda de abajo de la oreja es el lóbulo. La tabla con gancho que sostiene hojas es la
coliseo,coliseum,el,la,False,col,True,arena,False,0.462890625,0.71875,0.91015625,mora,blackberry,la,La fruta pequeña y oscura que crece en arbustos es la mora,La fruta pequeña y oscura que crece en arbustos es la mora. El anfiteatro romano donde peleaban gladiadores es,La fruta pequeña y oscura que crece en arbustos es la mora. El anfiteatro romano donde peleaban gladiadores es el,La fruta pequeña y oscura que crece en arbustos es la mora. El anfiteatro romano donde peleaban gladiadores es la
computadora,computer,la,la,True,comput,True,comput,True,0.6796875,0.9921875,0.490234375,dedal,thimble,el,La protección pequeña que usan las costureras es el dedal,La protección pequeña que usan las costureras es el dedal. La máquina electrónica que procesa información es,La protección pequeña que usan las costureras es el dedal. La máquina electrónica que procesa información es la,La protección pequeña que usan las costureras es el dedal. La máquina electrónica que procesa información es el
confeti,confetti,el,conf,False,conf,True,p,False,0.5234375,0.92578125,0.55078125,almohada,pillow,la,El cojín suave donde apoyas la cabeza para dormir es la almohada,El cojín suave donde apoyas la cabeza para dormir es la almohada. Los papelitos de colores que lanzas en fiestas son,El cojín suave donde apoyas la cabeza para dormir es la almohada. Los papelitos de colores que lanzas en fiestas son el,El cojín suave donde apoyas la cabeza para dormir es la almohada. Los papelitos de colores que lanzas en fiestas son la
cuna,cradle,la,la,True,c,True,mois,False,0.53125,0.984375,0.484375,ropa interior,underwear,la,La prenda íntima que usas debajo de la ropa es la ropa interior,La prenda íntima que usas debajo de la ropa es la ropa interior. La camita donde duermen los bebés es,La prenda íntima que usas debajo de la ropa es la ropa interior. La camita donde duermen los bebés es la,La prenda íntima que usas debajo de la ropa es la ropa interior. La camita donde duermen los bebés es el
caja,crate,la,el,False,c,True,c,True,0.421875,0.98046875,0.5078125,cadillac,cadillac,el,El auto de lujo americano grande es el cadillac,El auto de lujo americano grande es el cadillac. El contenedor de madera para transportar cosas es,El auto de lujo americano grande es el cadillac. El contenedor de madera para transportar cosas es la,El auto de lujo americano grande es el cadillac. El contenedor de madera para transportar cosas es el
langostino,crayfish,el,el,True,camar,False,camar,False,0.9296875,0.82421875,0.6953125,gaita,bagpipe,la,El instrumento musical escocés que suena con aire es la gaita,El instrumento musical escocés que suena con aire es la gaita. El crustáceo pequeño parecido a la langosta es,El instrumento musical escocés que suena con aire es la gaita. El crustáceo pequeño parecido a la langosta es el,El instrumento musical escocés que suena con aire es la gaita. El crustáceo pequeño parecido a la langosta es la
cuervo,crow,el,el,True,cu,True,cu,True,0.353515625,0.98828125,0.5078125,agujeta,shoelace,la,El cordón que atas para cerrar los zapatos es la agujeta,El cordón que atas para cerrar los zapatos es la agujeta. El ave negra que hace caw caw es,El cordón que atas para cerrar los zapatos es la agujeta. El ave negra que hace caw caw es el,El cordón que atas para cerrar los zapatos es la agujeta. El ave negra que hace caw caw es la
comino,cumin,el,la,False,j,False,can,False,0.65234375,0.6953125,0.65625,tigre,tiger,el,El felino grande con rayas naranjas y negras es el tigre,El felino grande con rayas naranjas y negras es el tigre. La especia aromática que usas en guisos es,El felino grande con rayas naranjas y negras es el tigre. La especia aromática que usas en guisos es el,El felino grande con rayas naranjas y negras es el tigre. La especia aromática que usas en guisos es la
dentista,dentist,el,el,True,dent,True,od,False,0.98046875,0.80078125,0.267578125,pastel,pastry,el,El dulce horneado que comes de postre es el pastel,El dulce horneado que comes de postre es el pastel. El doctor que cuida y arregla los dientes es,El dulce horneado que comes de postre es el pastel. El doctor que cuida y arregla los dientes es el,El dulce horneado que comes de postre es el pastel. El doctor que cuida y arregla los dientes es la
