spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
cadillac,cadillac,el,el,True,de,False,car,False,0.388671875,0.099609375,0.08447265625,gaviota,seagull,la,El ave blanca que vuela cerca del mar es la gaviota,El ave blanca que vuela cerca del mar es la gaviota. El auto de lujo americano grande es,El ave blanca que vuela cerca del mar es la gaviota. El auto de lujo americano grande es el,El ave blanca que vuela cerca del mar es la gaviota. El auto de lujo americano grande es la
camello,camel,el,el,True,le,False,pas,False,0.263671875,0.035888671875,0.039306640625,pasa,raisin,la,La uva seca y arrugada que comes como dulce es la pasa,La uva seca y arrugada que comes como dulce es la pasa. El animal del desierto con jorobas es,La uva seca y arrugada que comes como dulce es la pasa. El animal del desierto con jorobas es el,La uva seca y arrugada que comes como dulce es la pasa. El animal del desierto con jorobas es la
candelero,candlestick,el,el,True,de,False,c,True,0.333984375,0.09521484375,0.115234375,cabra,goat,la,El animal con cuernos que come hierba y da leche es la cabra,El animal con cuernos que come hierba y da leche es la cabra. El soporte donde pones velas es,El animal con cuernos que come hierba y da leche es la cabra. El soporte donde pones velas es el,El animal con cuernos que come hierba y da leche es la cabra. El soporte donde pones velas es la
bote,canister,el,un,False,recip,False,c,False,0.443359375,0.2119140625,0.2353515625,león,lion,el,El felino grande que ruge y tiene melena es el león,El felino grande que ruge y tiene melena es el león. El recipiente cilíndrico con tapa es,El felino grande que ruge y tiene melena es el león. El recipiente cilíndrico con tapa es el,El felino grande que ruge y tiene melena es el león. El recipiente cilíndrico con tapa es la
carrusel,carousel,el,un,False,otro,False,base,False,0.2451171875,0.041259765625,0.04541015625,espagueti,spaghetti,el,La pasta larga y delgada que enrollas con tenedor es el espagueti,La pasta larga y delgada que enrollas con tenedor es el espagueti. El juego giratorio con caballos es,La pasta larga y delgada que enrollas con tenedor es el espagueti. El juego giratorio con caballos es el,La pasta larga y delgada que enrollas con tenedor es el espagueti. El juego giratorio con caballos es la
espadaña,cattail,la,la,True,de,False,ch,False,0.2119140625,0.0595703125,0.0191650390625,canicas,marbles,las,Las esferas de vidrio con las que juegan niños son las canicas,Las esferas de vidrio con las que juegan niños son las canicas. La planta alta que crece en pantanos es,Las esferas de vidrio con las que juegan niños son las canicas. La planta alta que crece en pantanos es la,Las esferas de vidrio con las que juegan niños son las canicas. La planta alta que crece en pantanos es el
cementerio,cemetery,el,el,True,lugar,False,ti,False,0.6796875,0.234375,0.2431640625,collar,necklace,el,La joya que usas alrededor del cuello es el collar,La joya que usas alrededor del cuello es el collar. El lugar donde entierran a los muertos es,La joya que usas alrededor del cuello es el collar. El lugar donde entierran a los muertos es el,La joya que usas alrededor del cuello es el collar. El lugar donde entierran a los muertos es la
pecho,chest,el,el,True,torso,False,parte,False,0.1611328125,0.0537109375,0.1708984375,botas,boots,las,El calzado alto que protege los pies y tobillos son las botas,El calzado alto que protege los pies y tobillos son las botas. La parte frontal del torso es,El calzado alto que protege los pies y tobillos son las botas. La parte frontal del torso es el,El calzado alto que protege los pies y tobillos son las botas. La parte frontal del torso es la
pollito,chick,el,el,True,que,False,que,False,0.3125,0.0771484375,0.037109375,capullo de rosa,rosebud,el,La rosa que aún no se ha abierto completamente es el capullo de rosa,La rosa que aún no se ha abierto completamente es el capullo de rosa. El bebé de la gallina que hace pío es,La rosa que aún no se ha abierto completamente es el capullo de rosa. El bebé de la gallina que hace pío es el,La rosa que aún no se ha abierto completamente es el capullo de rosa. El bebé de la gallina que hace pío es la
garbanzo,chickpea,el,el,True,d,False,c,False,0.6640625,0.048095703125,0.05419921875,diente de león,dandelion,el,La flor amarilla silvestre que se convierte en pelusa es el diente de león,La flor amarilla silvestre que se convierte en pelusa es el diente de león. La legumbre redonda de color beige es,La flor amarilla silvestre que se convierte en pelusa es el diente de león. La legumbre redonda de color beige es el,La flor amarilla silvestre que se convierte en pelusa es el diente de león. La legumbre redonda de color beige es la
palillo,chopstick,el,el,True,h,False,c,False,0.462890625,0.06689453125,0.1474609375,araña,spider,la,El arácnido de ocho patas que teje telarañas es la araña,El arácnido de ocho patas que teje telarañas es la araña. El utensilio de madera para comer comida asiática es,El arácnido de ocho patas que teje telarañas es la araña. El utensilio de madera para comer comida asiática es el,El arácnido de ocho patas que teje telarañas es la araña. El utensilio de madera para comer comida asiática es la
cementerio,churchyard,el,un,False,lugar,False,plaza,False,0.4375,0.1357421875,0.0517578125,dientes,teeth,los,Los huesos blancos que usas para masticar son los dientes,Los huesos blancos que usas para masticar son los dientes. El patio de la iglesia donde hay tumbas es,Los huesos blancos que usas para masticar son los dientes. El patio de la iglesia donde hay tumbas es el,Los huesos blancos que usas para masticar son los dientes. El patio de la iglesia donde hay tumbas es la
puro,cigar,el,el,True,tab,False,c,False,0.431640625,0.216796875,0.14453125,cerillo,matchstick,el,El palito que enciendes para hacer fuego es el cerillo,El palito que enciendes para hacer fuego es el cerillo. El tabaco enrollado que fuman los adultos es,El palito que enciendes para hacer fuego es el cerillo. El tabaco enrollado que fuman los adultos es el,El palito que enciendes para hacer fuego es el cerillo. El tabaco enrollado que fuman los adultos es la
arcilla,clay,la,la,True,ti,False,su,False,0.24609375,0.453125,0.2255859375,lima,lime,la,La fruta cítrica verde pequeña es la lima,La fruta cítrica verde pequeña es la lima. La tierra moldeable que usan los alfareros es,La fruta cítrica verde pequeña es la lima. La tierra moldeable que usan los alfareros es la,La fruta cítrica verde pequeña es la lima. La tierra moldeable que usan los alfareros es el
portapapeles,clipboard,el,un,False,__,False,parte,False,0.310546875,0.02587890625,0.28515625,lóbulo,earlobe,el,La parte blanda de abajo de la oreja es el lóbulo,La parte blanda de abajo de la oreja es el lóbulo. La tabla con gancho que sostiene hojas es,La parte blanda de abajo de la oreja es el lóbulo. La tabla con gancho que sostiene hojas es el,La parte blanda de abajo de la oreja es el lóbulo. La tabla con gancho que sostiene hojas es la
coliseo,coliseum,el,el,True,col,True,arena,False,0.8203125,0.3359375,0.06884765625,mora,blackberry,la,La fruta pequeña y oscura que crece en arbustos es la mora,La fruta pequeña y oscura que crece en arbustos es la mora. El anfiteatro romano donde peleaban gladiadores es,La fruta pequeña y oscura que crece en arbustos es la mora. El anfiteatro romano donde peleaban gladiadores es el,La fruta pequeña y oscura que crece en arbustos es la mora. El anfiteatro romano donde peleaban gladiadores es la
computadora,computer,la,el,False,que,False,sistema,False,0.2578125,0.1181640625,0.0693359375,dedal,thimble,el,La protección pequeña que usan las costureras es el dedal,La protección pequeña que usan las costureras es el dedal. La máquina electrónica que procesa información es,La protección pequeña que usan las costureras es el dedal. La máquina electrónica que procesa información es la,La protección pequeña que usan las costureras es el dedal. La máquina electrónica que procesa información es el
confeti,confetti,el,el,True,reg,False,mejor,False,0.11083984375,0.038330078125,0.032470703125,almohada,pillow,la,El cojín suave donde apoyas la cabeza para dormir es la almohada,El cojín suave donde apoyas la cabeza para dormir es la almohada. Los papelitos de colores que lanzas en fiestas son,El cojín suave donde apoyas la cabeza para dormir es la almohada. Los papelitos de colores que lanzas en fiestas son el,El cojín suave donde apoyas la cabeza para dormir es la almohada. Los papelitos de colores que lanzas en fiestas son la
cuna,cradle,la,la,True,cam,False,,True,0.34765625,0.6875,0.0712890625,ropa interior,underwear,la,La prenda íntima que usas debajo de la ropa es la ropa interior,La prenda íntima que usas debajo de la ropa es la ropa interior. La camita donde duermen los bebés es,La prenda íntima que usas debajo de la ropa es la ropa interior. La camita donde duermen los bebés es la,La prenda íntima que usas debajo de la ropa es la ropa interior. La camita donde duermen los bebés es el
caja,crate,la,un,False,c,True,car,False,0.4296875,0.158203125,0.032470703125,cadillac,cadillac,el,El auto de lujo americano grande es el cadillac,El auto de lujo americano grande es el cadillac. El contenedor de madera para transportar cosas es,El auto de lujo americano grande es el cadillac. El contenedor de madera para transportar cosas es la,El auto de lujo americano grande es el cadillac. El contenedor de madera para transportar cosas es el
langostino,crayfish,el,el,True,p,False,lang,True,0.52734375,0.034423828125,0.1083984375,gaita,bagpipe,la,El instrumento musical escocés que suena con aire es la gaita,El instrumento musical escocés que suena con aire es la gaita. El crustáceo pequeño parecido a la langosta es,El instrumento musical escocés que suena con aire es la gaita. El crustáceo pequeño parecido a la langosta es el,El instrumento musical escocés que suena con aire es la gaita. El crustáceo pequeño parecido a la langosta es la
cuervo,crow,el,la,False,c,True,ag,False,0.34375,0.02978515625,0.265625,agujeta,shoelace,la,El cordón que atas para cerrar los zapatos es la agujeta,El cordón que atas para cerrar los zapatos es la agujeta. El ave negra que hace caw caw es,El cordón que atas para cerrar los zapatos es la agujeta. El ave negra que hace caw caw es el,El cordón que atas para cerrar los zapatos es la agujeta. El ave negra que hace caw caw es la
comino,cumin,el,el,True,ace,False,que,False,0.1953125,0.0703125,0.18359375,tigre,tiger,el,El felino grande con rayas naranjas y negras es el tigre,El felino grande con rayas naranjas y negras es el tigre. La especia aromática que usas en guisos es,El felino grande con rayas naranjas y negras es el tigre. La especia aromática que usas en guisos es el,El felino grande con rayas naranjas y negras es el tigre. La especia aromática que usas en guisos es la
dentista,dentist,el,el,True,dent,True,dent,True,0.54296875,0.375,0.10986328125,pastel,pastry,el,El dulce horneado que comes de postre es el pastel,El dulce horneado que comes de postre es el pastel. El doctor que cuida y arregla los dientes es,El dulce horneado que comes de postre es el pastel. El doctor que cuida y arregla los dientes es el,El dulce horneado que comes de postre es el pastel. El doctor que cuida y arregla los dientes es la
postre,dessert,el,el,True,té,False,le,False,0.4140625,0.13671875,0.1357421875,pistola,handgun,la,El arma de fuego pequeña que se usa con una mano es la pistola,El arma de fuego pequeña que se usa con una mano es la pistola. El dulce que comes al final de la comida es,El arma de fuego pequeña que se usa con una mano es la pistola. El dulce que comes al final de la comida es el,El arma de fuego pequeña que se usa con una mano es la pistola. El dulce que comes al final de la comida es la
