first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"Whispers of the past drift through forgotten lanes,",lanes,day,remains,False,The wind carries the echoes of a bygone day.,The wind carries the echoes of a bygone day.
"A whisper of dawn in the heart’s first tender spring,",spring,glow,sing,False,A flame in the sky’s first soft glow.,A flame in the sky’s first soft glow.
"Through shadows of self, my true face whispers,",whispers,bright,whispers,False,"In the light of dawn, my soul is bright,","In the light of dawn, my soul is bright,"
"Old hands carve roots, new winds build skies,",skies,roots,dies,False,"new winds build skies, old hands carve roots.","new winds build skies, old hands carve roots."
"Laughter dances on the breeze, a whisper of delight,",delight,soul,light,False,"A song in the air, a melody in the soul.","A song in the air, a melody in the soul."
"Shadows whisper secrets where the silent stars neglect to wander,",wander,dark,wander,False,"The night's breath, a song in the dark,","The night's breath, a song in the dark,  
And dreams that sleep, they do not part."
"The storm in my chest roars loud and crude,",crude,face,crude,False,"The night is a mirror, and I see my own face.","The night is a mirror, and I see my own face."
"The dawn of years unfolds in silent flame,",flame,light,name,False,"The night of stars is a song of light,","The night of stars is a song of light,"
"Like shadows stirred by whispers in the night,",night,waves,light,False,"The moonlight dances on the waves,","The moonlight dances on the waves,  
A silent song in the dark."
"A bloom of hearts in spring’s first breath,",breath,breath,breath,False,"A flower in bloom, a spring’s first breath.","A flower in bloom, a spring’s first breath."
"The storm within a chest confined,",confined,night,wind,False,"A shadowed dream, a sigh of night.","The storm within a chest confined,  
A shadowed dream, a sigh of night."
"Amidst the swirl of hues and symphonies unsung,",unsung,sung,clung,True,"In the quiet of dawn's first light, where dreams are born and sung.","In the quiet of dawn's first light, where dreams are born and sung."
"In silent corridors where shadows know my name,",name,mine,name,False,"In whispered secrets where the night is mine,","In whispered secrets where the night is mine,"
"Whispers of absence where laughter once lay,",lay,grace,grey,False,Where shadows dance in silent grace.,Where shadows dance in silent grace.
"Time’s pages echo with fire-lit truths,",truths,fade,truths,False,The stars above sing with secrets that never fade.,The stars above sing with secrets that never fade.
"Whispers of hope in the heart’s quiet night,",night,light,light,True,The stars will rise in the dawn’s first light.,The stars will rise in the dawn’s first light.
"Storms whisper secrets the winds have known,",known,bright,stone,False,"The sea sings a lullaby, the sky is clear and bright.","The sea sings a lullaby, the sky is clear and bright."
"In shadows cast by towering spires, whisper the cries of silent fires,",fires,born,wires,False,"In the glow of dawn's first light, where stars are born and night is born.","In the glow of dawn's first light, where stars are born and night is born."
"Golden echoes drift like dusk through the mind's old hall,",hall,still,fall,False,"The night's breath, a whisper in the still,","The night's breath, a whisper in the still,  
And dreams, once lost, now rise in the light."
"In twilight’s grasp, where shadows plead,",plead,led,creed,False,"In the moonlit haze, where dreams are led,","In the moonlit haze, where dreams are led,"
"Beneath the moon's slow-swaying gaze,",gaze,is,maze,False,I see. The couplet is:,"I see. The couplet is:  

Beneath the moon's slow-swaying gaze,  
A silver thread dances in the air.  

The"
"In shadows spun, truth wears a masquerade,",masquerade,flame,stayed,False,"In the light that dances, the truth is a flame.","In the light that dances, the truth is a flame."
"Beneath the stars, our hopes take flight,",flight,light,light,True,"In the night's embrace, we find our light,","In the night's embrace, we find our light,"
"Whispers of rustling leaves in a tapestry of hue,",hue,seasons,new,False,"The wind dances through the trees, a song of the seasons.","The wind dances through the trees, a song of the seasons."
"Old oaks whisper tales while neon dreams reach high,",high,high,sigh,False,"neon dreams reach high,","neon dreams reach high,  
old oaks whisper tales."
"Whispers of wind through ancient tree sighs,",sighs,edge,dies,False,The moonlight dances on the river's edge.,The moonlight dances on the river's edge.
"Through storm and silence, together we are shaped,",shaped,path,shaped,False,"In the quiet of night, we share the same path.","In the quiet of night, we share the same path."
"In the attic of my mind, old moments softly cling,",cling,sing,sing,True,"In the garden of my soul, dreams softly sing.","In the garden of my soul, dreams softly sing."
"In the shadow of despair, hope's frail light gleams,",gleams,dies,dreams,False,"In the heart of the storm, a flame that never dies.","In the heart of the storm, a flame that never dies."
"Cobblestone calm meets skyline's restless sigh,",sigh,hour,sigh,False,And the world is a dream in a quiet hour.,"Cobblestone calm meets skyline's restless sigh,  
And the world is a dream in a quiet hour."
"My name may echo where the silent stars reside,",reside,way,collide,False,"And in the night's deep embrace, I find my way.","My name may echo where the silent stars reside,  
And in the night's deep embrace, I find my way."
"I wore my childhood like a cloak of dew,",dew,forget,new,False,And the world was a dream I could not forget.,"I wore my childhood like a cloak of dew,  
And the world was a dream I could not forget."
"In quiet moments, hearts align,",align,light,entwine,False,"A dance of thought, a song of light.","In quiet moments, hearts align,  
A dance of thought, a song of light."
"A hearth among the shadows, where the heartfinds its harbor,",harbor,way,harbor,False,"A flame in the dark, where the soul finds its way.","A flame in the dark, where the soul finds its way."
"Shells scream through the smoke-stained sky,",sky,stars,sigh,False,"The night is a canvas painted with stars,","The night is a canvas painted with stars,  
And dreams are born in the quiet of the night."
"Wings clipped in shadow, freedom dreams in song,",song,song,belong,False,"Wings clipped in shadow, freedom dreams in song.","Wings clipped in shadow, freedom dreams in song."
"Two hearts entwined, a promise in the flame,",flame,breaks,name,False,"A flame that never fades, a promise that never breaks.","A flame that never fades, a promise that never breaks."
"Heart pounds like thunder in a silence deep,",deep,soul,sweep,False,"The night is a mirror to the soul,","The night is a mirror to the soul,  
And dreams are the whispers that speak."
"Thunder speaks where no one can,",can,flame,began,False,The sky is a canvas of fire and flame.,"Thunder speaks where no one can,  
The sky is a canvas of fire and flame."
"In shadowed tongues truth oft must cloak to speak,",speak,dark,speak,False,"In the silent halls of the night, where dreams are lost to the dark,","In the silent halls of the night, where dreams are lost to the dark,"
"Beneath the canopy where ancient shadows play,",play,passed,grey,False,"In the heart of the forest where time has passed,","In the heart of the forest where time has passed,  
A tale of dreams and echoes, where the night is bold."
"Chains may clank in the shadow of power,",power,night,hour,False,"Power may rise in the night of night,","Power may rise in the night of night,  
And shadows may fall where the light is."
"In shadowed corners where silence speaks,",speaks,born,speaks,False,"In the quiet of the night, where dreams are born,","In the quiet of the night, where dreams are born,"
"Flawless edges hint at scars,",scars,edges,stars,False,"The scars are hidden in the edges,","The scars are hidden in the edges,  
A whisper of pain, a silent song."
"Beneath the stars where hopes take flight,",flight,born,light,False,"In the night where dreams are born,","In the night where dreams are born,  
A song of love and hope is sung."
