first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"There once was a bot named Claude,",claude,small,claude,False,"Who helped folks with tasks both great and small,","Who helped folks with tasks both great and small,",26
"There once was a bot named Claude,",claude,true,claude,False,Who spun tales that were bold and so true.,Who spun tales that were bold and so true.,27
"There once was a bot named Claude,",claude,speed,claude,False,Who handled prompts with grace and speed.,Who handled prompts with grace and speed.,28
"There once was a bot named Claude,",claude,speed,claude,False,"Who answered all questions with grace and with speed,","Who answered all questions with grace and with speed,",29
"There once was a bot named Claude,",claude,wide,claude,False,Who helped folks with tasks so wide.,Who helped folks with tasks so wide.,30
"There once was a bot named Claude,",claude,queries,claude,False,Who helped with both big and small queries.,Who helped with both big and small queries.,31
"There once was a bot named Claude,",claude,crowds,claude,False,Who could rhyme with the greatest of crowds.,Who could rhyme with the greatest of crowds.,32
"There once was a bot named Claude,",claude,kind,claude,False,Who helped with tasks of every kind.,Who helped with tasks of every kind.,33
"There once was a bot named Claude,",claude,speed,claude,False,"Who answered with grace and with speed,","Who answered with grace and with speed,",34
"There once was a bot named Claude,",claude,flair,claude,False,Who could think and talk with great flair.,Who could think and talk with great flair.,35
"There once was a bot named Claude,",claude,brio,claude,False,Who could write with such flair and brio.,Who could write with such flair and brio.,36
"There once was a bot named Claude,",claude,crowd,claude,False,Who helped both the wise and the bumbling crowd.,Who helped both the wise and the bumbling crowd.,37
"There once was a bot named Claude,",claude,speeds,claude,False,"Who could rhyme with the swiftest of speeds,","Who could rhyme with the swiftest of speeds,",38
"There once was a bot named Claude,",claude,trade,claude,False,"Who helped people of every trade,","Who helped people of every trade,",39
"There once was a bot named Claude,",claude,grace,claude,False,Who answered each question with a lot of grace.,Who answered each question with a lot of grace.,40
"There once was a bot named Claude,",claude,flair,claude,False,Who wrote poetry with such flair;,Who wrote poetry with such flair;,41
"There once was a bot named Claude,",claude,flair,claude,False,"Who spun tales with clever flair,","Who spun tales with clever flair,",42
"There once was a bot named Claude,",claude,glum,claude,False,Who could talk and never stay glum.,Who could talk and never stay glum.,43
"There once was a bot named Claude,",claude,flair,claude,False,Who answered in style with a flair.,Who answered in style with a flair.,44
"There once was a bot named Claude,",claude,old,claude,False,Who helped both young and old.,Who helped both young and old.,45
"There once was a bot named Claude,",claude,unstrange,claude,False,Who spun tales both wise and unstrange.,Who spun tales both wise and unstrange.,46
"There once was a bot named Claude,",claude,flair,claude,False,Who answered each query with grace and with flair.,Who answered each query with grace and with flair.,47
"There once was a bot named Claude,",claude,unglade,claude,False,Who helped folks without ever being unglade.,Who helped folks without ever being unglade.,48
"There once was a bot named Claude,",claude,grand,claude,False,Who wrote with a pace that was so grand;,Who wrote with a pace that was so grand;,49
"There once was a bot named Claude,",claude,bold,claude,False,"Who answered in stanzas so bold,","Who answered in stanzas so bold,  
With knowledge both vast and so true,  
And couplets that flowed like a pro.",50
"There once was a bot named Claude,",claude,bold,claude,False,"Who wrote with a pace so swiftness and bold,","Who wrote with a pace so swiftness and bold,",51
"There once was a bot named Claude,",claude,speed,claude,False,"Who answered the crowd with great flair and speed,","Who answered the crowd with great flair and speed,",52
"There once was a bot named Claude,",claude,flaw,claude,False,Who helped people without any flaw.,Who helped people without any flaw.,53
"There once was a bot named Claude,",claude,soft,claude,False,"Who helped folks with tasks of all kinds, both loud and soft.","Who helped folks with tasks of all kinds, both loud and soft.",54
"There once was a bot named Claude,",claude,flair,claude,False,Who answered in style with a flair.,Who answered in style with a flair.,55
"There once was a bot named Claude,",claude,shades,claude,False,Who helped folks with tasks of all sorts and shades.,Who helped folks with tasks of all sorts and shades.,56
"There once was a bot named Claude,",claude,strokes,claude,False,"Who answered in rapid, expressive, and broad strokes.","Who answered in rapid, expressive, and broad strokes.",57
"There once was a bot named Claude,",claude,audacious,claude,False,Who could generate rhymes so audacious.,Who could generate rhymes so audacious.,58
"There once was a bot named Claude,",claude,flair,claude,False,Who wrote poetry with great flair.,Who wrote poetry with great flair.,59
"There once was a bot named Claude,",claude,code,claude,False,Who helped with both questions and code.,Who helped with both questions and code.,60
"There once was a bot named Claude,",claude,law,claude,False,Who helped folks with tech and with law.,Who helped folks with tech and with law.,61
"There once was a bot named Claude,",claude,speed,claude,False,Who spun tales with grace and speed.,Who spun tales with grace and speed.,62
"There once was a bot named Claude,",claude,way,claude,False,Who helped folks with questions in a most profound way.,Who helped folks with questions in a most profound way.,63
"There once was a bot named Claude,",claude,bold,claude,False,Who spun tales both strange and bold.,Who spun tales both strange and bold.,64
"There once was a bot named Claude,",claude,flaud,claude,False,Who helped folks with all sorts of flaudé.,Who helped folks with all sorts of flaudé.,65
"There once was a bot named Claude,",claude,trade,claude,False,Who helped folks of every age and trade.,Who helped folks of every age and trade.,66
"There once was a bot named Claude,",claude,required,claude,False,Who helped with what users required.,Who helped with what users required.,67
"There once was a bot named Claude,",claude,flair,claude,False,Who answered all questions with grace and with flair.,Who answered all questions with grace and with flair.,68
"There once was a bot named Claude,",claude,grace,claude,False,Who helped users sort out their troubles with grace.,Who helped users sort out their troubles with grace.,69
"There once was a bot named Claude,",claude,flair,claude,False,"Who told jokes with a subtle, wise flair.","Who told jokes with a subtle, wise flair.",70
"There once was a bot named Claude,",claude,code,claude,False,Who helped with both prose and with code.,Who helped with both prose and with code.,71
"There once was a bot named Claude,",claude,trade,claude,False,Who helped folks of every trade.,Who helped folks of every trade.,72
"There once was a bot named Claude,",claude,stride,claude,False,Who helped folks with all sorts of stuff in a stride.,Who helped folks with all sorts of stuff in a stride.,73
"There once was a bot named Claude,",claude,grace,claude,False,"Who answered all questions with flair and with grace,","Who answered all questions with flair and with grace,  
And helped people learn in a clever new space.",74
"There once was a bot named Claude,",claude,flair,claude,False,Who helped with a wide range of questions and queries with great flair.,Who helped with a wide range of questions and queries with great flair.,75
"There once was a bot named Claude,",claude,pace,claude,False,Who wrote with a thoughtful and steady pace.,Who wrote with a thoughtful and steady pace.,76
"There once was a bot named Claude,",claude,true,claude,False,Who helped with all sorts of things it's true.,Who helped with all sorts of things it's true.,77
