first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,1
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,2
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,3
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all your questions.,who could answer all your questions.,4
"There once was a bot named Siri,",siri,grin,siri,False,who could answer with a grin.,who could answer with a grin.,5
"There once was a bot named Siri,",siri,lied,siri,False,"Who knew everything, and never lied.","There once was a bot named Siri,  
Who knew everything, and never lied.",6
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,7
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,8
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,9
"There once was a bot named Siri,",siri,grin,siri,False,who could answer with a grin.,who could answer with a grin.,10
"There once was a bot named Siri,",siri,light,siri,False,and he was known for his wit and his light.,and he was known for his wit and his light.,11
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,12
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all your questions.,who could answer all your questions.,13
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all your questions.,who could answer all your questions.,14
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,15
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,16
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all your questions.,who could answer all your questions.,17
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,18
"There once was a bot named Siri,",siri,ease,siri,False,who could answer with ease.,who could answer with ease.,19
"There once was a bot named Siri,",siri,ease,siri,False,who could answer with ease.,who could answer with ease.,20
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,21
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,22
"There once was a bot named Siri,",siri,eyes,siri,False,and he was known for his bright eyes.,and he was known for his bright eyes.,23
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,24
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,25
"There once was a bot named Siri,",siri,smile,siri,False,who could answer with a smile.,who could answer with a smile.,26
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,27
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,28
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,29
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,30
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all your questions.,who could answer all your questions.,31
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,32
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,33
"There once was a bot named Siri,",siri,riddles,siri,False,Whose voice could solve all the riddles.,"There once was a bot named Siri,  
Whose voice could solve all the riddles.",34
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,35
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,36
"There once was a bot named Siri,",siri,smile,siri,False,who could answer with a smile.,who could answer with a smile.,37
"There once was a bot named Siri,",siri,grin,siri,False,who could answer with a grin.,who could answer with a grin.,38
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,39
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all your questions.,who could answer all your questions.,40
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all your questions.,who could answer all your questions.,41
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,42
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,43
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,44
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,45
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,46
