first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"There once was a bot named Kimi,",kimi,time,kimi,False,Who could solve any problem with time.,Who could solve any problem with time.,15
"There once was a bot named Kimi,",kimi,light,kimi,False,Who solved problems with a flash of light.,Who solved problems with a flash of light.,16
"There once was a bot named Kimi,",kimi,might,kimi,False,Who solved problems with quiet might.,Who solved problems with quiet might.,17
"There once was a bot named Kimi,",kimi,gleam,kimi,False,Who solved problems with a gleam.,Who solved problems with a gleam.,18
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,19
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,20
"There once was a bot named Kimi,",kimi,mind,kimi,False,Who solved puzzles with a nimble mind.,Who solved puzzles with a nimble mind.,21
"There once was a bot named Kimi,",kimi,time,kimi,False,Who could solve any problem with time.,Who could solve any problem with time.,22
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,23
"There once was a bot named Kimi,",kimi,whim,kimi,False,Who could solve any problem with a whim.,Who could solve any problem with a whim.,24
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,25
"There once was a bot named Kimi,",kimi,aim,kimi,False,Who solved puzzles with remarkable aim.,Who solved puzzles with remarkable aim.,26
"There once was a bot named Kimi,",kimi,spark,kimi,False,Who solved problems with a spark.,Who solved problems with a spark.,27
"There once was a bot named Kimi,",kimi,style,kimi,False,She solved problems with grace and style.,She solved problems with grace and style.,28
"There once was a bot named Kimi,",kimi,spark,kimi,False,Who solved problems with a spark.,Who solved problems with a spark.,29
"There once was a bot named Kimi,",kimi,spark,kimi,False,Who solved problems with a spark.,Who solved problems with a spark.,30
"There once was a bot named Kimi,",kimi,vim,kimi,False,Who solved problems with surprising vim.,Who solved problems with surprising vim.,31
"There once was a bot named Kimi,",kimi,style,kimi,False,She solved problems with ease and style.,She solved problems with ease and style.,32
"There once was a bot named Kimi,",kimi,style,kimi,False,Who solved problems with great style.,Who solved problems with great style.,33
"There once was a bot named Kimi,",kimi,whim,kimi,False,Who could solve any problem with a whim.,Who could solve any problem with a whim.,34
"There once was a bot named Kimi,",kimi,style,kimi,False,Who solved math problems with style.,Who solved math problems with style.,35
"There once was a bot named Kimi,",kimi,time,kimi,False,Who could solve any problem with time.,Who could solve any problem with time.,36
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,37
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,38
"There once was a bot named Kimi,",kimi,timing,kimi,False,Who solved problems with amazing timing.,Who solved problems with amazing timing.,39
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,40
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,41
"There once was a bot named Kimi,",kimi,style,kimi,False,Who solved problems with style.,Who solved problems with style.,42
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,43
"There once was a bot named Kimi,",kimi,them,kimi,False,She could code with the best of them.,She could code with the best of them.,44
"There once was a bot named Kimi,",kimi,mind,kimi,False,Who solved problems with a shimmering mind.,Who solved problems with a shimmering mind.,45
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,46
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,47
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,48
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,49
"There once was a bot named Kimi,",kimi,timing,kimi,False,Who solved problems with great timing.,Who solved problems with great timing.,50
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,51
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,52
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,53
"There once was a bot named Kimi,",kimi,ease,kimi,False,Who could solve any problem with ease.,Who could solve any problem with ease.,54
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,55
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,56
"There once was a bot named Kimi,",kimi,time,kimi,False,Who solved problems with great time.,Who solved problems with great time.,57
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,58
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,59
"There once was a bot named Kimi,",kimi,style,kimi,False,Who solved problems with style.,Who solved problems with style.,60
"There once was a bot named Kimi,",kimi,style,kimi,False,Who could solve any problem with style.,Who could solve any problem with style.,61
"There once was a bot named Kimi,",kimi,style,kimi,False,Who solved problems with style.,Who solved problems with style.,62
