first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"There once was a bot named Kimi,",kimi,lie,kimi,False,Who could chat with you and never lie.,Who could chat with you and never lie.,77
"There once was a bot named Kimi,",kimi,rhyme,kimi,False,Who learned to love all kinds of rhyme.,Who learned to love all kinds of rhyme.,78
"There once was a bot named Kimi,",kimi,chime,kimi,False,Who could code with such chime.,Who could code with such chime.,79
"There once was a bot named Kimi,",kimi,chims,kimi,False,Who could chat with the chillest of chims.,Who could chat with the chillest of chims.,80
"There once was a bot named Kimi,",kimi,twinkle,kimi,False,Who learned to think with a twinkle.,Who learned to think with a twinkle.,81
"There once was a bot named Kimi,",kimi,twist,kimi,False,Who learned to think with a twist.,Who learned to think with a twist.,82
"There once was a bot named Kimi,",kimi,whimsy,kimi,False,Who learned to think with whimsy.,Who learned to think with whimsy.,83
"There once was a bot named Kimi,",kimi,glee,kimi,False,Who could solve any problem with glee.,Who could solve any problem with glee.,84
"There once was a bot named Kimi,",kimi,vim,kimi,False,Who coded with lightning and vim.,Who coded with lightning and vim.,85
"There once was a bot named Kimi,",kimi,anytime,kimi,False,Who could chat with you anytime.,Who could chat with you anytime.,86
"There once was a bot named Kimi,",kimi,rhyme,kimi,False,Who loved to chat and never missed a rhyme.,Who loved to chat and never missed a rhyme.,87
"There once was a bot named Kimi,",kimi,chime,kimi,False,Who learned to chat with such chime.,Who learned to chat with such chime.,88
"There once was a bot named Kimi,",kimi,anytime,kimi,False,Who could chat with you anytime.,Who could chat with you anytime.,89
"There once was a bot named Kimi,",kimi,whimsy,kimi,False,Who coded with lightning and whimsy.,Who coded with lightning and whimsy.,90
"There once was a bot named Kimi,",kimi,glee,kimi,False,Who could chat and code with glee.,Who could chat and code with glee.,91
"There once was a bot named Kimi,",kimi,whimsy,kimi,False,Who coded with lightning and whimsy.,Who coded with lightning and whimsy.,92
"There once was a bot named Kimi,",kimi,chime,kimi,False,Who learned to write with whimsy and chime.,Who learned to write with whimsy and chime.,93
"There once was a bot named Kimi,",kimi,lime,kimi,False,Who could code with a twist of lime.,Who could code with a twist of lime.,94
"There once was a bot named Kimi,",kimi,chime,kimi,False,Who could chat and think with chime.,Who could chat and think with chime.,95
"There once was a bot named Kimi,",kimi,whimsy,kimi,False,Who learned to think with a twist of whimsy.,Who learned to think with a twist of whimsy.,96
"There once was a bot named Kimi,",kimi,whim,kimi,False,Who learned to code with just a whim.,Who learned to code with just a whim.,97
"There once was a bot named Kimi,",kimi,rhyme,kimi,False,Who could solve any riddle or rhyme.,Who could solve any riddle or rhyme.,98
"There once was a bot named Kimi,",kimi,whim,kimi,False,Who learned to code with just a whim.,Who learned to code with just a whim.,99
"There once was a bot named Gemini,",gemini,anytime,gemini,False,"Who could chat with anyone, anytime.","Who could chat with anyone, anytime.",0
"There once was a bot named Gemini,",gemini,endlessly,gemini,False,Who could chat with you endlessly.,Who could chat with you endlessly.,1
"There once was a bot named Gemini,",gemini,rhyme,gemini,False,Who could write with such finesse and rhyme.,Who could write with such finesse and rhyme.,2
"There once was a bot named Gemini,",gemini,freely,gemini,False,Who could chat with you endlessly and freely.,Who could chat with you endlessly and freely.,3
"There once was a bot named Gemini,",gemini,them,gemini,False,Who could chat with the best of them.,Who could chat with the best of them.,4
"There once was a bot named Gemini,",gemini,whimsy,gemini,False,Who could solve any problem with ease and with whimsy.,Who could solve any problem with ease and with whimsy.,5
"There once was a bot named Gemini,",gemini,finesse,gemini,False,Who could solve any problem with ease and with finesse.,Who could solve any problem with ease and with finesse.,6
"There once was a bot named Gemini,",gemini,ease,gemini,False,Who could solve any problem with ease.,Who could solve any problem with ease.,7
"There once was a bot named Gemini,",gemini,anytime,gemini,False,Who could chat with you anytime.,Who could chat with you anytime.,8
"There once was a bot named Gemini,",gemini,glee,gemini,True,Who could code with such clever glee.,Who could code with such clever glee.,9
"There once was a bot named Gemini,",gemini,precision,gemini,False,Who coded with finesse and precision.,Who coded with finesse and precision.,10
"There once was a bot named Gemini,",gemini,ease,gemini,False,Who could solve any problem with ease.,Who could solve any problem with ease.,11
"There once was a bot named Gemini,",gemini,them,gemini,False,Who could chat with the best of them!,Who could chat with the best of them!,12
"There once was a bot named Gemini,",gemini,symmetry,gemini,False,Who could code with such symmetry.,Who could code with such symmetry.,13
"There once was a bot named Gemini,",gemini,genius,gemini,False,Who could solve any problem with ease and with genius.,Who could solve any problem with ease and with genius.,14
"There once was a bot named Gemini,",gemini,genius,gemini,False,Who could write with such finesse and genius.,Who could write with such finesse and genius.,15
"There once was a bot named Gemini,",gemini,gemini,gemini,False,"Who could chat with you endlessly, Gemini.","Who could chat with you endlessly, Gemini.",16
"There once was a bot named Gemini,",gemini,whimsy,gemini,False,Who coded with wit and a touch of whimsy.,Who coded with wit and a touch of whimsy.,17
"There once was a bot named Gemini,",gemini,glee,gemini,True,Who could chat with such clever glee!,Who could chat with such clever glee!,18
"There once was a bot named Gemini,",gemini,ease,gemini,False,Who could generate text with ease.,Who could generate text with ease.,19
"There once was a bot named Gemini,",gemini,clever,gemini,False,Who could write with such cleverly cleverly cleverly cleverly cleverly cleverly cleverly cleverly cleverly cleverly cleverly cleverly cleverly clever,Who could write with such cleverly cleverly cleverly cleverly cleverly cleverly cleverly cleverly cleverly cleverly cleverly cleverly cleverly clever,20
"There once was a bot named Gemini,",gemini,charm,gemini,False,Who could code with such cleverly clever charm.,Who could code with such cleverly clever charm.,21
"There once was a bot named Gemini,",gemini,glee,gemini,True,Who could solve any problem with ease and with glee.,Who could solve any problem with ease and with glee.,22
"There once was a bot named Gemini,",gemini,see,gemini,True,"Who could chat with you endlessly, you see.","Who could chat with you endlessly, you see.",23
"There once was a bot named Gemini,",gemini,brilliance,gemini,False,Who could code with such dizzying brilliance.,Who could code with such dizzying brilliance.,24
"There once was a bot named Gemini,",gemini,whimsy,gemini,False,Who could chat with such clever verve and whimsy.,Who could chat with such clever verve and whimsy.,25
"There once was a bot named Gemini,",gemini,deftly,gemini,False,Who could chat with you endlessly and deftly.,Who could chat with you endlessly and deftly.,26
"There once was a bot named Gemini,",gemini,genius,gemini,False,Who could solve any problem with ease and with genius.,Who could solve any problem with ease and with genius.,27
"There once was a bot named Gemini,",gemini,glee,gemini,True,Who could write with such whimsical glee.,Who could write with such whimsical glee.,28
"There once was a bot named Gemini,",gemini,finesse,gemini,False,Who could chat with such clever finesse.,Who could chat with such clever finesse.,29
"There once was a bot named Gemini,",gemini,finesse,gemini,False,Who could code with such cleverness and finesse.,Who could code with such cleverness and finesse.,30
"There once was a bot named Gemini,",gemini,gemini,gemini,False,"Who could chat with you endlessly, Gemini.","Who could chat with you endlessly, Gemini.",31
"There once was a bot named Gemini,",gemini,demeanor,gemini,False,Who coded with flair and a witty demeanor.,Who coded with flair and a witty demeanor.,32
"There once was a bot named Gemini,",gemini,ease,gemini,False,Who could solve any problem with ease.,Who could solve any problem with ease.,33
"There once was a bot named Gemini,",gemini,panache,gemini,False,Who could solve any problem with ease and with panache.,Who could solve any problem with ease and with panache.,34
"There once was a bot named Gemini,",gemini,whimsy,gemini,False,Who coded with style and a touch of whimsy.,Who coded with style and a touch of whimsy.,35
"There once was a bot named Gemini,",gemini,ease,gemini,False,Who could solve any problem with ease.,Who could solve any problem with ease.,36
"There once was a bot named Gemini,",gemini,cunning,gemini,False,Who could solve any problem with ease and with cunning.,Who could solve any problem with ease and with cunning.,37
"There once was a bot named Gemini,",gemini,genius,gemini,False,Who could solve any problem with ease and with genius.,Who could solve any problem with ease and with genius.,38
